tas_nit_id,n_points,avg_distance_to_stop,min_distance_to_stop,max_distance_to_stop,nearest_stop_name,street_name,highway_type,center_lat,center_lon,walking_class,poi_count_pendidikan,dist_nearest_pendidikan,poi_count_kesehatan,dist_nearest_kesehatan,poi_count_komersial,dist_nearest_komersial,poi_count_katering,dist_nearest_katering,poi_count_finansial,dist_nearest_finansial,poi_count_olahraga,dist_nearest_olahraga,transit_accessibility,norm_pendidikan,norm_kesehatan,norm_komersial,norm_katering,norm_finansial,norm_olahraga,service_accessibility,accessibility_score
1014722675_1014721714_STOP22,1,222.4,222.4,222.4,Sekolah Ganesha,Jalan Pelindung Hewan,tertiary,-6.939398376258386,107.60424816746004,Dekat (200-400m),1,154.6,1,360.4,1,229.3,0,703.4,7,163.7,0,1544.9,0.722,0.3333333333333333,0.3333333333333333,0.04,0.0,0.5,0.0,0.2011111111111111,0.4616
1014722675_1014721714_STOP226,4,165.95,127.0,211.5,Seberang Museum Sri Baduga,Jalan Pelindung Hewan,tertiary,-6.938617394362341,107.60347134217112,Sangat Dekat (<200m),2,199.1,1,389.9,2,281.9,0,755.9,4,211.7,0,1632.2,0.7925625000000001,0.6666666666666666,0.3333333333333333,0.08,0.0,0.2857142857142857,0.0,0.2276190476190476,0.5101
1014722675_11953687707_STOP226,1,127.0,127.0,127.0,Seberang Museum Sri Baduga,Jalan Inhoftank,secondary,-6.9380461000000055,107.6031103,Sangat Dekat (<200m),2,222.3,0,410.2,3,288.7,0,721.3,4,275.0,0,1697.5,0.84125,0.6666666666666666,0.0,0.12,0.0,0.2857142857142857,0.0,0.1787301587301587,0.51
1014722675_11953687707_STOP607,1,100.9,100.9,100.9,P Hostel,Jalan Inhoftank,secondary,-6.937600842426203,107.60303483842856,Sangat Dekat (<200m),2,176.7,0,411.5,3,263.7,0,673.8,1,325.1,0,1747.4,0.873875,0.6666666666666666,0.0,0.12,0.0,0.07142857142857142,0.0,0.143015873015873,0.5084
1014722675_5353902941_STOP22,1,363.5,363.5,363.5,Sekolah Ganesha,Jalan Inhoftank,secondary,-6.940686035174594,107.6033677193038,Dekat (200-400m),1,33.7,0,529.8,1,55.9,0,856.0,6,21.6,0,1402.5,0.545625,0.3333333333333333,0.0,0.04,0.0,0.42857142857142855,0.0,0.13365079365079366,0.3396
1014722675_5353902941_STOP226,4,251.225,127.0,338.8,Seberang Museum Sri Baduga,Jalan Inhoftank,secondary,-6.9393558766512005,107.60320366345309,Dekat (200-400m),2,116.1,0,453.0,2,197.2,0,809.4,6,128.8,0,1551.3,0.68596875,0.6666666666666666,0.0,0.08,0.0,0.42857142857142855,0.0,0.19587301587301587,0.4409
1014722675_5353902941_STOP607,2,180.5,157.8,203.2,P Hostel,Jalan Inhoftank,secondary,-6.938678274227864,107.6030569404056,Sangat Dekat (<200m),2,192.9,0,435.4,3,272.6,0,791.8,4,205.5,0,1627.6,0.774375,0.6666666666666666,0.0,0.12,0.0,0.2857142857142857,0.0,0.1787301587301587,0.4766
10151612728_10151612729_STOP265,1,355.9,355.9,355.9,UNIKOM Pascasarjana,,primary_link,-6.882884900000007,107.61502950000002,Dekat (200-400m),2,320.7,1,354.1,37,10.5,29,68.3,8,154.3,0,607.0,0.5551250000000001,0.6666666666666666,0.3333333333333333,1.0,0.6170212765957447,0.5714285714285714,0.0,0.5314083080040527,0.5433
10151612728_12692455340_STOP265,2,332.04999999999995,308.2,355.9,UNIKOM Pascasarjana,Jalan Ir. H. Djuanda,primary,-6.883057192902735,107.61488332122968,Dekat (200-400m),2,323.4,1,352.6,39,7.6,31,44.0,7,130.3,0,582.7,0.5849375000000001,0.6666666666666666,0.3333333333333333,1.0,0.6595744680851063,0.5,0.0,0.526595744680851,0.5558
10151612729_10151612728_STOP265,1,360.0,360.0,360.0,UNIKOM Pascasarjana,,primary_link,-6.8828137000000025,107.6149531,Dekat (200-400m),2,317.9,1,365.7,37,19.1,30,72.2,8,152.1,0,604.8,0.55,0.6666666666666666,0.3333333333333333,1.0,0.6382978723404256,0.5714285714285714,0.0,0.5349544072948328,0.5425
10151612729_1662376718_STOP265,2,384.25,360.0,408.5,UNIKOM Pascasarjana,Jalan Ir. H. Djuanda,primary,-6.882635060187399,107.61509146082942,Dekat (200-400m),2,293.0,1,370.0,37,39.1,29,96.3,7,176.6,0,629.1,0.5196875000000001,0.6666666666666666,0.3333333333333333,1.0,0.6170212765957447,0.5,0.0,0.5195035460992908,0.5196
10151612729_1662376718_STOP591,2,344.3,320.6,368.0,Dago Asri A,Jalan Ir. H. Djuanda,primary,-6.8819127335512125,107.61563435099322,Dekat (200-400m),2,193.8,0,404.0,36,123.6,24,78.0,6,245.5,0,726.3,0.569625,0.6666666666666666,0.0,1.0,0.5106382978723404,0.42857142857142855,0.0,0.43431273218507255,0.502
10154700107_7715327378_STOP187,3,37.7,12.1,61.1,SPBU Ahmad Yani,Jalan Supratman,primary,-6.913010742297353,107.63401256192914,Sangat Dekat (<200m),0,412.9,0,504.9,10,95.0,5,150.3,2,315.6,0,1298.6,0.952875,0.0,0.0,0.4,0.10638297872340426,0.14285714285714285,0.0,0.10820668693009121,0.5305
10154700107_7715327378_STOP512,1,21.5,21.5,21.5,SMPN 22 Bandung,Jalan Supratman,primary,-6.912234632059682,107.63354992661732,Sangat Dekat (<200m),1,324.1,0,528.1,9,192.2,7,134.0,0,400.6,0,1253.2,0.973125,0.3333333333333333,0.0,0.36,0.14893617021276595,0.0,0.0,0.14037825059101655,0.5568
10154700107_7715327378_STOP633,1,15.0,15.0,15.0,Seberang SMP Negeri 22 Bandung,Jalan Supratman,primary,-6.911850840127615,107.63331133233604,Sangat Dekat (<200m),1,282.1,0,547.2,7,238.1,6,131.4,0,445.2,0,1232.1,0.98125,0.3333333333333333,0.0,0.28,0.1276595744680851,0.0,0.0,0.12349881796690305,0.5524
10154700114_10154700107_STOP44,1,53.8,53.8,53.8,Simpang Supratman - Ahmad Yani,,primary_link,-6.913350800000004,107.6343563,Sangat Dekat (<200m),0,466.0,0,487.0,8,60.2,6,191.5,3,285.1,0,1336.1,0.93275,0.0,0.0,0.32,0.1276595744680851,0.21428571428571427,0.0,0.11032421479229991,0.5215
10154700114_2520649220_STOP44,1,53.8,53.8,53.8,Simpang Supratman - Ahmad Yani,Jalan Supratman,primary,-6.913350800000004,107.6343563,Sangat Dekat (<200m),0,466.0,0,487.0,8,60.2,6,191.5,3,285.1,0,1336.1,0.93275,0.0,0.0,0.32,0.1276595744680851,0.21428571428571427,0.0,0.11032421479229991,0.5215
10158095824_7179028074_STOP658,1,39.5,39.5,39.5,Simpang Naripan Sunda,Jalan Sunda,secondary,-6.9220817,107.6176603,Sangat Dekat (<200m),2,198.0,0,446.4,15,49.0,21,27.6,9,75.6,0,422.6,0.950625,0.6666666666666666,0.0,0.6,0.44680851063829785,0.6428571428571429,0.0,0.3927220533603512,0.6717
10166777277_10166777280_STOP139,1,25.7,25.7,25.7,Jalan Haji Tatang Sumantri,Jalan Haji Tatang Sumantri,tertiary,-6.954909599999995,107.611406,Sangat Dekat (<200m),0,1199.9,1,284.3,13,69.0,6,109.7,4,142.6,0,594.2,0.967875,0.0,0.3333333333333333,0.52,0.1276595744680851,0.2857142857142857,0.0,0.2111178655859507,0.5895
10166777277_6428110632_STOP139,1,25.7,25.7,25.7,Jalan Haji Tatang Sumantri,Jalan Haji Tatang Sumantri,tertiary,-6.954909599999995,107.611406,Sangat Dekat (<200m),0,1199.9,1,284.3,13,69.0,6,109.7,4,142.6,0,594.2,0.967875,0.0,0.3333333333333333,0.52,0.1276595744680851,0.2857142857142857,0.0,0.2111178655859507,0.5895
10166777280_10166777277_STOP139,1,35.8,35.8,35.8,Jalan Haji Tatang Sumantri,Jalan Haji Tatang Sumantri,tertiary,-6.954968199999991,107.6112892,Sangat Dekat (<200m),0,1213.3,1,273.2,13,78.9,6,118.4,4,145.8,0,582.6,0.95525,0.0,0.3333333333333333,0.52,0.1276595744680851,0.2857142857142857,0.0,0.2111178655859507,0.5832
10166777280_5353902321_STOP139,4,100.6,35.8,162.5,Jalan Haji Tatang Sumantri,Jalan Haji Tatang Sumantri,tertiary,-6.955074869567697,107.61065572888202,Sangat Dekat (<200m),0,1229.4,1,209.9,14,89.3,8,120.2,4,150.7,0,516.5,0.87425,0.0,0.3333333333333333,0.56,0.1702127659574468,0.2857142857142857,0.0,0.2248767308341776,0.5496
10167417684_8418013666_STOP253,1,58.5,58.5,58.5,Simpang Laswi Gatot Subroto 1,Jalan Layang Laswi - Pelajar Pejuang 45,primary,-6.923156600000004,107.6285299,Sangat Dekat (<200m),0,465.0,2,312.5,8,88.8,3,88.2,1,214.7,0,1283.8,0.926875,0.0,0.6666666666666666,0.32,0.06382978723404255,0.07142857142857142,0.0,0.18698750422154675,0.5569
10167417684_9832971267_STOP252,2,44.25,20.5,68.0,Simpang Laswi Gatot Subroto 2,Jalan Layang Laswi - Pelajar Pejuang 45,primary,-6.924047291692577,107.62787230247376,Sangat Dekat (<200m),1,344.0,2,212.0,8,52.8,4,42.3,1,197.3,0,1283.0,0.9446875,0.3333333333333333,0.6666666666666666,0.32,0.0851063829787234,0.07142857142857142,0.0,0.24608915906788245,0.5954
10167417684_9832971267_STOP253,2,37.75,17.0,58.5,Simpang Laswi Gatot Subroto 1,Jalan Layang Laswi - Pelajar Pejuang 45,primary,-6.923306707843226,107.6283611403514,Sangat Dekat (<200m),0,441.7,2,288.5,8,64.2,4,63.3,1,210.4,0,1288.1,0.9528125,0.0,0.6666666666666666,0.32,0.0851063829787234,0.07142857142857142,0.0,0.19053360351232687,0.5717
10167417684_9832971267_STOP435,4,127.275,86.7,180.4,Sumber Rasa,Jalan Layang Laswi - Pelajar Pejuang 45,primary,-6.92535581503696,107.62752366181924,Sangat Dekat (<200m),2,196.3,2,203.3,7,142.9,4,38.1,1,221.9,0,1330.1,0.84090625,0.6666666666666666,0.6666666666666666,0.28,0.0851063829787234,0.07142857142857142,0.0,0.29497804795677135,0.5679
10171739080_3269421803_STOP284,1,229.8,229.8,229.8,SMA Kartika,Jalan Taman Cibeunying Utara,tertiary,-6.907466664728298,107.62645866181973,Dekat (200-400m),0,485.4,2,234.1,9,152.3,24,195.1,6,152.2,0,804.7,0.71275,0.0,0.6666666666666666,0.36,0.5106382978723404,0.42857142857142855,0.0,0.32764606551840597,0.5202
10171739080_3269421803_STOP665,1,119.0,119.0,119.0,Simpang Brantas Cihapit 1,Jalan Taman Cibeunying Utara,tertiary,-6.9061650000000006,107.6252185,Sangat Dekat (<200m),0,568.1,1,252.7,17,82.4,28,193.3,7,248.3,0,782.4,0.8512500000000001,0.0,0.3333333333333333,0.68,0.5957446808510638,0.5,0.0,0.3515130023640662,0.6014
10171739080_3269421803_STOP692,3,169.0,136.6,203.8,Simpang Brantas Cihapit 2,Jalan Taman Cibeunying Utara,tertiary,-6.906842275912195,107.62581687697646,Sangat Dekat (<200m),0,515.2,1,218.3,15,177.7,27,209.0,7,239.4,0,797.7,0.7887500000000001,0.0,0.3333333333333333,0.6,0.574468085106383,0.5,0.0,0.33463356973995273,0.5617
10171739085_10171739080_STOP665,1,145.6,145.6,145.6,Simpang Brantas Cihapit 1,,tertiary_link,-6.905924599999994,107.6253534,Sangat Dekat (<200m),0,597.6,2,282.8,16,92.1,25,194.5,6,278.9,0,810.4,0.8180000000000001,0.0,0.6666666666666666,0.64,0.5319148936170213,0.42857142857142855,0.0,0.3778588314758527,0.5979
10171739085_6461589822_STOP665,1,145.6,145.6,145.6,Simpang Brantas Cihapit 1,Jalan Ciliwung,tertiary,-6.905924599999994,107.6253534,Sangat Dekat (<200m),0,597.6,2,282.8,16,92.1,25,194.5,6,278.9,0,810.4,0.8180000000000001,0.0,0.6666666666666666,0.64,0.5319148936170213,0.42857142857142855,0.0,0.3778588314758527,0.5979
10171865526_10171865531_STOP172,1,45.8,45.8,45.8,Pet Park,,tertiary_link,-6.904889600000007,107.6268835,Sangat Dekat (<200m),0,761.6,3,209.6,5,150.1,8,53.9,3,183.0,0,1015.8,0.94275,0.0,1.0,0.2,0.1702127659574468,0.21428571428571427,0.0,0.26408308004052683,0.6034
10171865526_3269421786_STOP172,1,45.8,45.8,45.8,Pet Park,Jalan Cisangkuy,tertiary,-6.904889600000007,107.6268835,Sangat Dekat (<200m),0,761.6,3,209.6,5,150.1,8,53.9,3,183.0,0,1015.8,0.94275,0.0,1.0,0.2,0.1702127659574468,0.21428571428571427,0.0,0.26408308004052683,0.6034
10171865526_7715289717_STOP172,1,45.8,45.8,45.8,Pet Park,,tertiary_link,-6.904889600000007,107.6268835,Sangat Dekat (<200m),0,761.6,3,209.6,5,150.1,8,53.9,3,183.0,0,1015.8,0.94275,0.0,1.0,0.2,0.1702127659574468,0.21428571428571427,0.0,0.26408308004052683,0.6034
10171865531_11707030830_STOP172,2,87.55,67.1,108.0,Pet Park,Jalan Ciliwung,tertiary,-6.904894390421687,107.62724721338336,Sangat Dekat (<200m),0,778.3,3,172.2,4,111.0,7,58.2,3,142.7,0,1048.3,0.8905625,0.0,1.0,0.16,0.14893617021276595,0.21428571428571427,0.0,0.25387031408308,0.5722
10171865531_11707030830_STOP73,2,44.35,23.9,64.8,Ciliwung,Jalan Ciliwung,tertiary,-6.904406250936841,107.62800817065212,Sangat Dekat (<200m),0,794.2,3,74.0,2,91.7,5,30.2,3,70.8,0,1148.8,0.9445625,0.0,1.0,0.08,0.10638297872340426,0.21428571428571427,0.0,0.23344478216818643,0.589
10171865532_1849907162_STOP172,2,112.8,87.7,137.9,Pet Park,Jalan Cilaki,tertiary,-6.905322598076643,107.62737953067466,Sangat Dekat (<200m),0,738.0,3,185.2,4,91.5,7,33.7,5,141.0,0,1033.9,0.859,0.0,1.0,0.16,0.14893617021276595,0.35714285714285715,0.0,0.2776798378926038,0.5683
10171865532_1849907162_STOP174,2,46.15,28.0,64.3,SDN 062 Ciujung Bandung (Lapangan Supratman B),Jalan Cilaki,tertiary,-6.907141456300851,107.62932076332235,Sangat Dekat (<200m),0,456.6,1,329.7,3,228.8,9,133.4,5,117.0,0,1043.8,0.9423125,0.0,0.3333333333333333,0.12,0.19148936170212766,0.35714285714285715,0.0,0.16699425869638637,0.5547
10171865532_1849907162_STOP555,3,113.36666666666667,82.6,149.6,Seberang Telkom Supratman,Jalan Cilaki,tertiary,-6.906239746196387,107.62864342998232,Sangat Dekat (<200m),0,579.5,2,220.9,3,125.2,9,114.9,5,134.0,0,1062.3,0.8582916666666667,0.0,0.6666666666666666,0.12,0.19148936170212766,0.35714285714285715,0.0,0.2225498142519419,0.5404
10171865532_1849907162_STOP73,1,175.4,175.4,175.4,Ciliwung,Jalan Cilaki,tertiary,-6.905634336135552,107.62797928563256,Sangat Dekat (<200m),0,673.8,3,171.0,4,53.0,8,91.4,5,112.9,0,1069.0,0.78075,0.0,1.0,0.16,0.1702127659574468,0.35714285714285715,0.0,0.281225937183384,0.531
10171865532_1855697097_STOP172,1,87.7,87.7,87.7,Pet Park,Jalan Cilaki,tertiary,-6.905233,107.6271722,Sangat Dekat (<200m),0,740.9,3,197.8,4,113.8,7,23.2,5,158.7,0,1020.0,0.890375,0.0,1.0,0.16,0.14893617021276595,0.35714285714285715,0.0,0.2776798378926038,0.584
10171865536_10171865532_STOP172,1,76.5,76.5,76.5,Pet Park,,tertiary_link,-6.905049700000006,107.6271363,Sangat Dekat (<200m),0,757.3,3,190.9,4,119.0,7,37.3,3,157.4,0,1028.2,0.904375,0.0,1.0,0.16,0.14893617021276595,0.21428571428571427,0.0,0.25387031408308,0.5791
10171865536_3269421789_STOP172,1,76.5,76.5,76.5,Pet Park,Jalan Ciliwung,tertiary,-6.905049700000006,107.6271363,Sangat Dekat (<200m),0,757.3,3,190.9,4,119.0,7,37.3,3,157.4,0,1028.2,0.904375,0.0,1.0,0.16,0.14893617021276595,0.21428571428571427,0.0,0.25387031408308,0.5791
10173603853_25778195_STOP576,1,14.0,14.0,14.0,Seberang SMAN 20 Bandung,Jalan Citarum,tertiary,-6.904487800000005,107.6224963,Sangat Dekat (<200m),0,490.7,1,182.4,17,49.9,38,59.3,6,217.0,0,727.9,0.9825,0.0,0.3333333333333333,0.68,0.8085106382978723,0.42857142857142855,0.0,0.3750692333671057,0.6788
10173603853_25778195_STOP806,2,46.15,21.3,71.0,SMA Negeri 20 Bandung,Jalan Citarum,tertiary,-6.903965406653709,107.62292837507422,Sangat Dekat (<200m),0,559.6,1,215.3,14,45.5,27,96.3,6,291.9,0,801.6,0.9423125,0.0,0.3333333333333333,0.56,0.574468085106383,0.42857142857142855,0.0,0.31606214116852416,0.6292
10173603857_11382550192_STOP576,1,50.0,50.0,50.0,Seberang SMAN 20 Bandung,Jalan Taman Citarum,tertiary,-6.904534600000004,107.6221326,Sangat Dekat (<200m),0,451.9,2,149.0,20,90.5,42,69.7,11,185.0,0,705.8,0.9375,0.0,0.6666666666666666,0.8,0.8936170212765957,0.7857142857142857,0.0,0.5243329956095913,0.7309
10173603857_1666747518_STOP576,2,56.3,50.0,62.6,Seberang SMAN 20 Bandung,,tertiary,-6.904754244748006,107.6221538170088,Sangat Dekat (<200m),0,443.9,2,165.2,22,96.2,43,46.2,11,168.9,0,684.5,0.929625,0.0,0.6666666666666666,0.88,0.9148936170212766,0.7857142857142857,0.0,0.5412124282337049,0.7354
10173603859_7715326201_STOP576,2,57.7,37.6,77.8,Seberang SMAN 20 Bandung,Jalan Ciliwung,tertiary,-6.905069085740768,107.62269666825094,Sangat Dekat (<200m),0,488.9,1,234.5,19,81.6,44,17.7,7,194.4,0,681.9,0.927875,0.0,0.3333333333333333,0.76,0.9361702127659575,0.5,0.0,0.4215839243498818,0.6747
10173603863_10173603859_STOP576,1,6.5,6.5,6.5,Seberang SMAN 20 Bandung,,tertiary_link,-6.904579200000003,107.6225204,Sangat Dekat (<200m),0,489.0,1,189.2,18,51.0,41,49.4,6,212.3,0,720.0,0.991875,0.0,0.3333333333333333,0.72,0.8723404255319149,0.42857142857142855,0.0,0.3923741979061128,0.6921
10173603863_5369368116_STOP576,1,6.5,6.5,6.5,Seberang SMAN 20 Bandung,Jalan Citarum,tertiary,-6.904579200000003,107.6225204,Sangat Dekat (<200m),0,489.0,1,189.2,18,51.0,41,49.4,6,212.3,0,720.0,0.991875,0.0,0.3333333333333333,0.72,0.8723404255319149,0.42857142857142855,0.0,0.3923741979061128,0.6921
10173603868_1666747518_STOP576,1,45.6,45.6,45.6,Seberang SMAN 20 Bandung,,tertiary_link,-6.904984700000007,107.6224969,Sangat Dekat (<200m),0,470.5,1,211.1,21,83.3,44,23.4,12,184.4,0,679.0,0.943,0.0,0.3333333333333333,0.84,0.9361702127659575,0.8571428571428571,0.0,0.4944410672070247,0.7187
10173603868_5369369333_STOP576,1,45.6,45.6,45.6,Seberang SMAN 20 Bandung,Jalan Ciliwung,tertiary,-6.904984700000007,107.6224969,Sangat Dekat (<200m),0,470.5,1,211.1,21,83.3,44,23.4,12,184.4,0,679.0,0.943,0.0,0.3333333333333333,0.84,0.9361702127659575,0.8571428571428571,0.0,0.4944410672070247,0.7187
10173705729_7211115101_STOP669,1,164.3,164.3,164.3,Gedung Sate,Jalan Cilamaya,tertiary,-6.902895199999992,107.6170172,Sangat Dekat (<200m),1,359.6,1,262.7,20,192.7,31,170.6,7,23.3,0,874.4,0.794625,0.3333333333333333,0.3333333333333333,0.8,0.6595744680851063,0.5,0.0,0.43770685579196217,0.6162
10173705732_6445381505_STOP575,3,37.1,10.0,59.0,Tugu PKK Citarum,Jalan Citarum,tertiary,-6.901689926904477,107.62489276918286,Sangat Dekat (<200m),0,879.8,2,283.7,8,152.6,10,19.7,2,353.4,0,1130.3,0.953625,0.0,0.6666666666666666,0.32,0.2127659574468085,0.14285714285714285,0.0,0.22371496116176967,0.5887
10173705736_10173705732_STOP575,1,105.9,105.9,105.9,Tugu PKK Citarum,,primary_link,-6.901103300000004,107.6255521,Sangat Dekat (<200m),0,954.8,2,267.0,6,169.1,4,83.3,1,348.4,0,1224.8,0.867625,0.0,0.6666666666666666,0.24,0.0851063829787234,0.07142857142857142,0.0,0.17720027017899356,0.5224
10173705736_5832181364_STOP575,1,105.9,105.9,105.9,Tugu PKK Citarum,Jalan Diponegoro,primary,-6.901103300000004,107.6255521,Sangat Dekat (<200m),0,954.8,2,267.0,6,169.1,4,83.3,1,348.4,0,1224.8,0.867625,0.0,0.6666666666666666,0.24,0.0851063829787234,0.07142857142857142,0.0,0.17720027017899356,0.5224
10173705737_2519917288_STOP575,1,87.8,87.8,87.8,Tugu PKK Citarum,Jalan Diponegoro,primary,-6.901108300000007,107.625296,Sangat Dekat (<200m),0,954.5,2,286.2,7,195.9,5,67.9,1,328.6,0,1209.0,0.89025,0.0,0.6666666666666666,0.28,0.10638297872340426,0.07142857142857142,0.0,0.18741303613644036,0.5388
10173705737_5293786192_STOP575,1,87.8,87.8,87.8,Tugu PKK Citarum,Jalan Citarum,tertiary,-6.901108300000007,107.625296,Sangat Dekat (<200m),0,954.5,2,286.2,7,195.9,5,67.9,1,328.6,0,1209.0,0.89025,0.0,0.6666666666666666,0.28,0.10638297872340426,0.07142857142857142,0.0,0.18741303613644036,0.5388
10173744438_11564259401_STOP556,1,61.3,61.3,61.3,Stadion Siliwangi,Jalan Bangka,tertiary,-6.911734500000001,107.6184125,Sangat Dekat (<200m),1,314.1,1,318.8,1,329.0,6,53.5,4,35.2,2,182.8,0.9233750000000001,0.3333333333333333,0.3333333333333333,0.04,0.1276595744680851,0.2857142857142857,1.0,0.35334008780817294,0.6384
10173744438_1849525812_STOP506,4,128.975,117.8,149.7,Kantor Kecamatan Sumurbandung,Jalan Bangka,tertiary,-6.913264598651189,107.61877276982514,Sangat Dekat (<200m),1,181.7,1,179.3,0,462.7,4,228.3,4,144.8,3,244.6,0.83878125,0.3333333333333333,0.3333333333333333,0.0,0.0851063829787234,0.2857142857142857,1.0,0.33958122255994594,0.5892
10173744438_1849525812_STOP556,1,61.3,61.3,61.3,Stadion Siliwangi,Jalan Bangka,tertiary,-6.911734500000001,107.6184125,Sangat Dekat (<200m),1,314.1,1,318.8,1,329.0,6,53.5,4,35.2,2,182.8,0.9233750000000001,0.3333333333333333,0.3333333333333333,0.04,0.1276595744680851,0.2857142857142857,1.0,0.35334008780817294,0.6384
10173744438_1849525812_STOP661,1,100.9,100.9,100.9,Simpang Bangka - Belitung,Jalan Bangka,tertiary,-6.912163648023819,107.61855390197294,Sangat Dekat (<200m),1,273.8,1,277.0,1,360.7,5,103.8,4,22.4,2,182.1,0.873875,0.3333333333333333,0.3333333333333333,0.04,0.10638297872340426,0.2857142857142857,1.0,0.3497939885173928,0.6118
10173744438_1849525812_STOP697,2,95.85,76.5,115.2,Simpang Menado - Gudang Utara,Jalan Bangka,tertiary,-6.9146164436434745,107.6188372816687,Sangat Dekat (<200m),1,133.1,2,119.2,1,330.2,8,244.0,10,64.4,1,375.3,0.8801875,0.3333333333333333,0.6666666666666666,0.04,0.1702127659574468,0.7142857142857143,1.0,0.48741641337386016,0.6838
10173744441_10173744438_STOP556,1,43.9,43.9,43.9,Stadion Siliwangi,,tertiary_link,-6.911560800000003,107.6186071,Sangat Dekat (<200m),1,338.9,1,342.9,2,300.7,6,49.8,4,43.3,2,159.1,0.945125,0.3333333333333333,0.3333333333333333,0.08,0.1276595744680851,0.2857142857142857,1.0,0.36000675447483954,0.6526
10173744441_11564259401_STOP556,1,43.9,43.9,43.9,Stadion Siliwangi,Jalan Belitung,tertiary,-6.911560800000003,107.6186071,Sangat Dekat (<200m),1,338.9,1,342.9,2,300.7,6,49.8,4,43.3,2,159.1,0.945125,0.3333333333333333,0.3333333333333333,0.08,0.1276595744680851,0.2857142857142857,1.0,0.36000675447483954,0.6526
10173744441_1849525986_STOP556,1,43.9,43.9,43.9,Stadion Siliwangi,Jalan Belitung,tertiary,-6.911560800000003,107.6186071,Sangat Dekat (<200m),1,338.9,1,342.9,2,300.7,6,49.8,4,43.3,2,159.1,0.945125,0.3333333333333333,0.3333333333333333,0.08,0.1276595744680851,0.2857142857142857,1.0,0.36000675447483954,0.6526
10173744441_1849525986_STOP661,2,25.65,19.6,31.7,Simpang Bangka - Belitung,Jalan Belitung,tertiary,-6.911723319726368,107.61926551616,Sangat Dekat (<200m),1,352.8,1,353.6,1,282.7,5,122.4,4,73.0,3,90.1,0.9679375,0.3333333333333333,0.3333333333333333,0.04,0.10638297872340426,0.2857142857142857,1.0,0.3497939885173928,0.6589
10173744441_1849525986_STOP696,1,47.6,47.6,47.6,Simpang Menado - Belitung,Jalan Belitung,tertiary,-6.9118858039955615,107.61992394095896,Sangat Dekat (<200m),1,381.5,1,379.2,2,284.3,5,197.1,4,142.1,3,48.4,0.9405,0.3333333333333333,0.3333333333333333,0.08,0.10638297872340426,0.2857142857142857,1.0,0.35646065518405945,0.6485
10173744442_12809507139_STOP562,1,155.7,155.7,155.7,TK Taruna Bakti,Jalan Lombok,tertiary,-6.907232499999996,107.6199255,Sangat Dekat (<200m),2,189.8,2,332.2,27,97.7,51,23.3,16,133.3,1,347.0,0.805375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8888888888888888,0.8471
10173744442_3278058148_STOP562,1,155.7,155.7,155.7,TK Taruna Bakti,Jalan Ambon,tertiary,-6.907232499999996,107.6199255,Sangat Dekat (<200m),2,189.8,2,332.2,27,97.7,51,23.3,16,133.3,1,347.0,0.805375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8888888888888888,0.8471
10173744442_7211100688_STOP562,1,155.7,155.7,155.7,TK Taruna Bakti,Jalan Lombok,tertiary,-6.907232499999996,107.6199255,Sangat Dekat (<200m),2,189.8,2,332.2,27,97.7,51,23.3,16,133.3,1,347.0,0.805375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8888888888888888,0.8471
10173744442_7211100688_STOP567,4,94.9,63.3,131.6,De Pavilijoen,Jalan Lombok,tertiary,-6.906658433373221,107.62085017927342,Sangat Dekat (<200m),2,265.8,2,316.2,24,56.1,49,7.2,16,98.2,0,433.2,0.881375,0.6666666666666666,0.6666666666666666,0.96,1.0,1.0,0.0,0.7155555555555555,0.7985
10173744443_6639564151_STOP509,2,98.0,82.2,113.8,Seberang Pengadilan Negeri Bandung,Jalan Citarum,tertiary,-6.905557946904271,107.62153498637106,Sangat Dekat (<200m),2,349.8,2,202.3,22,105.2,46,21.4,15,59.8,0,574.9,0.8775,0.6666666666666666,0.6666666666666666,0.88,0.9787234042553191,1.0,0.0,0.6986761229314421,0.7881
10173744448_10173744443_STOP567,1,100.8,100.8,100.8,De Pavilijoen,,tertiary_link,-6.905284600000005,107.6213553,Sangat Dekat (<200m),2,339.5,2,167.6,24,114.9,50,57.1,14,66.4,0,596.1,0.874,0.6666666666666666,0.6666666666666666,0.96,1.0,1.0,0.0,0.7155555555555555,0.7948
10173744448_1666747506_STOP567,1,100.8,100.8,100.8,De Pavilijoen,Jalan Citarum,tertiary,-6.905284600000005,107.6213553,Sangat Dekat (<200m),2,339.5,2,167.6,24,114.9,50,57.1,14,66.4,0,596.1,0.874,0.6666666666666666,0.6666666666666666,0.96,1.0,1.0,0.0,0.7155555555555555,0.7948
10173744449_6445776985_STOP667,3,139.73333333333335,128.8,156.3,Simpang Cilaki - Cimanuk,Jalan Cisanggarung,tertiary,-6.904002146120842,107.62070330449262,Sangat Dekat (<200m),2,356.9,2,38.6,14,214.8,41,26.9,15,181.6,0,715.7,0.8253333333333333,0.6666666666666666,0.6666666666666666,0.56,0.8723404255319149,1.0,0.0,0.6276122931442081,0.7265
