edge_id,name,highway,lat,lon,nearest_stop_id,nearest_stop_name,distance_to_stop_m,tas_nit_id
11181449057_3272566410,Jalan Mohammad Toha,secondary,-6.937525600000001,107.6061748,21,PT INTI B (BKR 5),65.2,11181449057_3272566410_STOP21
11181449058_11181449059,Jalan Mohammad Toha,primary,-6.937530999999995,107.6062545,21,PT INTI B (BKR 5),56.5,11181449058_11181449059_STOP21
11181449058_10771913956,Jalan BKR,primary,-6.937530999999995,107.6062545,21,PT INTI B (BKR 5),56.5,11181449058_10771913956_STOP21
11181449059_11181449060,Jalan BKR,primary,-6.937621200000007,107.6062439,21,PT INTI B (BKR 5),59.7,11181449059_11181449060_STOP21
11181449059_10771913957,Jalan Mohammad Toha,primary,-6.937621200000007,107.6062439,21,PT INTI B (BKR 5),59.7,11181449059_10771913957_STOP21
11181449060_11181449057,Jalan Mohammad Toha,primary,-6.937617300000005,107.6061651,21,PT INTI B (BKR 5),68.1,11181449060_11181449057_STOP21
11181449060_3272569143,Jalan Peta,primary,-6.937617300000005,107.6061651,21,PT INTI B (BKR 5),68.1,11181449060_3272569143_STOP21
11181664518_14003143457,Jalan Sentot Alibasyah,primary,-6.901192900000005,107.6193024,39,Lapangan Gasibu A,70.1,11181664518_14003143457_STOP39
11181664518_14003143457,Jalan Sentot Alibasyah,primary,-6.900766164328831,107.61921025523588,39,Lapangan Gasibu A,89.8,11181664518_14003143457_STOP39
11181664518_14003143457,Jalan Sentot Alibasyah,primary,-6.900314451969972,107.619199880443,39,Lapangan Gasibu A,121.9,11181664518_14003143457_STOP39
11181664518_14003143457,Jalan Sentot Alibasyah,primary,-6.899862739595847,107.6191895058316,393,PVMBG,141.5,11181664518_14003143457_STOP393
11181664518_1660290286,Jalan Sentot Alibasyah,primary,-6.901192900000005,107.6193024,39,Lapangan Gasibu A,70.1,11181664518_1660290286_STOP39
11181664518_1660290286,Jalan Sentot Alibasyah,primary,-6.900741190069151,107.61929192168073,39,Lapangan Gasibu A,83.2,11181664518_1660290286_STOP39
11181664518_1660290286,Jalan Sentot Alibasyah,primary,-6.90028947960673,107.61928146578389,39,Lapangan Gasibu A,118.3,11181664518_1660290286_STOP39
11181678841_10173603857,Jalan Taman Citarum,tertiary,-6.9045121,107.622105,576,Seberang SMAN 20 Bandung,53.3,11181678841_10173603857_STOP576
11181678841_10173603853,,tertiary_link,-6.9045121,107.622105,576,Seberang SMAN 20 Bandung,53.3,11181678841_10173603853_STOP576
11199413648_7216077611,Bulevar Raya,tertiary,-6.9619259,107.704637,387,Dayana,299.5,11199413648_7216077611_STOP387
11199413648_7216077611,Bulevar Raya,tertiary,-6.961889238431904,107.7041878546981,387,Dayana,255.9,11199413648_7216077611_STOP387
11199413648_7216077611,Bulevar Raya,tertiary,-6.961821307416405,107.7037465761086,387,Dayana,218.0,11199413648_7216077611_STOP387
11199413648_7216077611,Bulevar Raya,tertiary,-6.961570951169358,107.70337197487872,387,Dayana,205.6,11199413648_7216077611_STOP387
11199413648_7216077611,Bulevar Raya,tertiary,-6.961237319069149,107.7030685737705,386,Sekolah Al-Azhar Summarecon,197.1,11199413648_7216077611_STOP386
11199413648_7216077611,Bulevar Raya,tertiary,-6.960845298169585,107.70284909791135,386,Sekolah Al-Azhar Summarecon,159.8,11199413648_7216077611_STOP386
11199413648_7216077611,Bulevar Raya,tertiary,-6.96042244607051,107.70269112942157,386,Sekolah Al-Azhar Summarecon,138.4,11199413648_7216077611_STOP386
11199413648_7216077611,Bulevar Raya,tertiary,-6.959989810849722,107.70256084934138,386,Sekolah Al-Azhar Summarecon,136.7,11199413648_7216077611_STOP386
11199413648_11199413656,Bulevar Raya,tertiary,-6.9619259,107.704637,387,Dayana,299.5,11199413648_11199413656_STOP387
11199413648_11199413656,Bulevar Raya,tertiary,-6.962135385047283,107.7050307821351,387,Dayana,333.2,11199413648_11199413656_STOP387
11199413649_11199413656,Jalan Rancanumpang,secondary,-6.962234499999999,107.7050381,387,Dayana,331.2,11199413649_11199413656_STOP387
11199413649_11199413648,Bulevar Raya,tertiary,-6.962234499999999,107.7050381,387,Dayana,331.2,11199413649_11199413648_STOP387
11199413649_11199413648,Bulevar Raya,tertiary,-6.961967782114329,107.70467457294178,387,Dayana,301.6,11199413649_11199413648_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.962234499999999,107.7050381,387,Dayana,331.2,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.962683262780378,107.70498613969951,387,Dayana,316.9,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.963130523714156,107.70492275302496,387,Dayana,309.0,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.963575938013396,107.70484700649985,387,Dayana,307.7,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.964024511512868,107.70479424327274,387,Dayana,317.1,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.964475615632934,107.70477446915608,387,Dayana,337.2,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.964927277730927,107.7047852648254,387,Dayana,366.0,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.965378994582135,107.704779947332,387,Dayana,397.7,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.965753884164021,107.70501745648926,387,Dayana,445.6,11199413649_2518075055_STOP387
11199413649_2518075055,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.966060659577148,107.70534294309238,387,Dayana,495.4,11199413649_2518075055_STOP387
11199413656_11199413649,Jalan Rancanumpang,secondary,-6.962143600000006,107.705046,387,Dayana,334.6,11199413656_11199413649_STOP387
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.962143600000006,107.705046,387,Dayana,334.6,11199413656_5455694139_STOP387
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.961697240181604,107.70511583073062,387,Dayana,358.5,11199413656_5455694139_STOP387
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.961250729649012,107.7051847841108,387,Dayana,387.4,11199413656_5455694139_STOP387
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.9608041729947,107.70525346354049,387,Dayana,420.3,11199413656_5455694139_STOP387
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.9603566454058825,107.70531494191424,386,Sekolah Al-Azhar Summarecon,430.4,11199413656_5455694139_STOP386
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.959905894946087,107.70534511117587,820,Flora,402.6,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.959456228283438,107.70538706090989,820,Flora,367.7,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.959007980313995,107.70544363720192,820,Flora,338.0,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.95855956128698,107.70549882729055,820,Flora,313.4,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.958110579945304,107.70554924538575,820,Flora,294.9,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.95766061163363,107.70558894713623,820,Flora,283.1,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.957209983040789,107.70562147077752,820,Flora,279.1,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.9567593544620765,107.70565399452217,820,Flora,284.1,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.956309038164392,107.7056904704572,820,Flora,298.0,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.955858902193546,107.70572922850668,820,Flora,319.6,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.95540876624049,107.70576798664696,820,Flora,347.2,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.954957964376722,107.7057969238038,820,Flora,378.6,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.954506614638659,107.70581706829888,820,Flora,413.1,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.954055300151107,107.7058379120421,820,Flora,450.7,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.953603925344623,107.70585749846003,820,Flora,490.4,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.953152382550472,107.70586964539731,820,Flora,531.5,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.952700681658279,107.70587500165034,820,Flora,573.7,11199413656_5455694139_STOP820
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.952255431633288,107.70594982768291,825,Stasiun Cimekar 1,613.6,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.951812350624556,107.70592901616376,825,Stasiun Cimekar 1,582.2,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.951364833464107,107.70590539076876,825,Stasiun Cimekar 1,553.3,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.950922134725488,107.70597793673848,825,Stasiun Cimekar 1,518.9,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.950529553126152,107.70619589993063,825,Stasiun Cimekar 1,475.6,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.9500952559470806,107.706274811189,825,Stasiun Cimekar 1,445.8,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.949646489462569,107.7062227108427,825,Stasiun Cimekar 1,432.9,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.949227491781575,107.70608287426153,825,Stasiun Cimekar 1,435.8,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.948869962229741,107.7058072577948,825,Stasiun Cimekar 1,459.9,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.948462566136507,107.70561771271,825,Stasiun Cimekar 1,478.4,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.948013437889303,107.70558597658632,825,Stasiun Cimekar 1,484.1,11199413656_5455694139_STOP825
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.947562751569929,107.705614836079,267,Stasiun Cimekar 2,488.1,11199413656_5455694139_STOP267
11199413656_5455694139,Jalan Rancanumpang,secondary,-6.947115927281647,107.70567993166236,267,Stasiun Cimekar 2,491.8,11199413656_5455694139_STOP267
11207093319_364328701,Jalan HOS. Cokroaminoto,primary,-6.915315600000008,107.5981204,786,Seberang Paskal 23,25.8,11207093319_364328701_STOP786
11207093319_364328701,Jalan HOS. Cokroaminoto,primary,-6.914866462738163,107.59808085401812,786,Seberang Paskal 23,73.8,11207093319_364328701_STOP786
11207093319_11028882122,,primary_link,-6.915315600000008,107.5981204,786,Seberang Paskal 23,25.8,11207093319_11028882122_STOP786
11222647213_10239511223,Jalan Buah Batu,primary,-6.936898199999998,107.6227233,138,Simpang Buah Batu BKR,77.7,11222647213_10239511223_STOP138
11222647213_3272574294,Jalan Pelajar Pejuang 45,primary,-6.936898199999998,107.6227233,138,Simpang Buah Batu BKR,77.7,11222647213_3272574294_STOP138
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.9396856999999965,107.6607458,364,SMKN 7 Bandung,64.7,11224280874_7715425662_STOP364
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.939784277241722,107.66030454649352,364,SMKN 7 Bandung,15.3,11224280874_7715425662_STOP364
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.939882054196494,107.6598631257477,364,SMKN 7 Bandung,36.8,11224280874_7715425662_STOP364
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.939986418039994,107.65942323616476,455,Gagak Rimang,41.8,11224280874_7715425662_STOP455
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.940103305488296,107.65898655459792,455,Gagak Rimang,10.4,11224280874_7715425662_STOP455
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.940234814230029,107.6585539828084,37,Jasa Raharja Jabar,41.6,11224280874_7715425662_STOP37
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.940367505011108,107.65812177490234,454,Metro Indah Mall,13.0,11224280874_7715425662_STOP454
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.940502337478474,107.6576902285009,454,Metro Indah Mall,38.3,11224280874_7715425662_STOP454
11224280874_7715425662,Jalan Soekarno-Hatta,secondary,-6.940636543002683,107.65725848695632,365,BPN Kanwil Jabar,20.3,11224280874_7715425662_STOP365
11235233277_11181449054,Jalan Mochammad Ramdhan,secondary,-6.937702299999995,107.6090371,59,Masjid An Nur PT INTI,68.0,11235233277_11181449054_STOP59
11235233277_3277883745,Jalan BKR,primary,-6.937702299999995,107.6090371,59,Masjid An Nur PT INTI,68.0,11235233277_3277883745_STOP59
11235233277_3277883745,Jalan BKR,primary,-6.937690040635669,107.60858513857949,59,Masjid An Nur PT INTI,18.7,11235233277_3277883745_STOP59
11235233277_3277883745,Jalan BKR,primary,-6.937675702581549,107.60813320193904,431,Samsudin,27.3,11235233277_3277883745_STOP431
11235233277_3277883745,Jalan BKR,primary,-6.937661399974319,107.60768126402596,431,Samsudin,71.6,11235233277_3277883745_STOP431
11235233277_3277883745,Jalan BKR,primary,-6.937647059878496,107.6072293271563,21,PT INTI B (BKR 5),56.1,11235233277_3277883745_STOP21
11235233277_3277883745,Jalan BKR,primary,-6.937632694657696,107.60677739096958,21,PT INTI B (BKR 5),18.5,11235233277_3277883745_STOP21
11259520257_6455291974,Jalan Soekarno-Hatta,trunk,-6.935462000000005,107.7133738,356,Panyileukan,140.1,11259520257_6455291974_STOP356
11259520257_5865367998,,trunk_link,-6.935462000000005,107.7133738,356,Panyileukan,140.1,11259520257_5865367998_STOP356
11262097537_1956899631,Jalan Tamansari,secondary,-6.893831800000003,107.608451,587,Ganesha Tamansari,37.5,11262097537_1956899631_STOP587
11262097537_1956899631,Jalan Tamansari,secondary,-6.893390006739137,107.60838825737592,168,Tamansari (Bonbin),9.4,11262097537_1956899631_STOP168
11262097537_1956899631,Jalan Tamansari,secondary,-6.892955522425737,107.60826416882664,168,Tamansari (Bonbin),42.8,11262097537_1956899631_STOP168
11262097537_1956899631,Jalan Tamansari,secondary,-6.892516722074856,107.60815710312508,168,Tamansari (Bonbin),93.0,11262097537_1956899631_STOP168
11262097537_1956899631,Jalan Tamansari,secondary,-6.892074164706326,107.60806623579325,168,Tamansari (Bonbin),143.3,11262097537_1956899631_STOP168
11262097537_1956899631,Jalan Tamansari,secondary,-6.89162484687169,107.60802363449386,168,Tamansari (Bonbin),193.4,11262097537_1956899631_STOP168
11262097537_1956899631,Jalan Tamansari,secondary,-6.8911731436910095,107.60803457457853,167,Tamansari ITB,152.7,11262097537_1956899631_STOP167
11262097537_1956899631,Jalan Tamansari,secondary,-6.890721440510244,107.60804551480348,167,Tamansari ITB,102.5,11262097537_1956899631_STOP167
11262097537_1956899631,Jalan Tamansari,secondary,-6.890269752793301,107.60805706746788,167,Tamansari ITB,52.3,11262097537_1956899631_STOP167
11262097537_1956899631,Jalan Tamansari,secondary,-6.889818073937417,107.60806897111054,167,Tamansari ITB,4.6,11262097537_1956899631_STOP167
11262097537_1956899631,Jalan Tamansari,secondary,-6.889366570402727,107.608086267105,619,Bandung Zoo,44.3,11262097537_1956899631_STOP619
11262097537_1956899631,Jalan Tamansari,secondary,-6.888915001317554,107.60809973144616,232,BATAN,9.7,11262097537_1956899631_STOP232
11262097537_1956899631,Jalan Tamansari,secondary,-6.88846355007096,107.60811494411357,231,FTI ITB,39.8,11262097537_1956899631_STOP231
11262097537_1956899631,Jalan Tamansari,secondary,-6.888024909508813,107.6082082900232,231,FTI ITB,89.2,11262097537_1956899631_STOP231
11262097537_1956899631,Jalan Tamansari,secondary,-6.887762485967665,107.60853388446723,166,Sabuga ITB,77.6,11262097537_1956899631_STOP166
11262097537_1956899631,Jalan Tamansari,secondary,-6.887747995840879,107.6089857685816,166,Sabuga ITB,27.4,11262097537_1956899631_STOP166
11262097537_1956899631,Jalan Tamansari,secondary,-6.887734418678391,107.60943767979836,166,Sabuga ITB,23.4,11262097537_1956899631_STOP166
11262097537_1956899631,Jalan Tamansari,secondary,-6.887721858492508,107.60988962139696,552,Gerbang Utara ITB,71.7,11262097537_1956899631_STOP552
11262097537_1956899631,Jalan Tamansari,secondary,-6.887692982243825,107.61034063031896,552,Gerbang Utara ITB,21.4,11262097537_1956899631_STOP552
11262097537_1956899631,Jalan Tamansari,secondary,-6.88753021782177,107.61076192102452,552,Gerbang Utara ITB,30.8,11262097537_1956899631_STOP552
11262097537_1956899631,Jalan Tamansari,secondary,-6.887357062230738,107.61117951930348,552,Gerbang Utara ITB,80.8,11262097537_1956899631_STOP552
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893831800000003,107.608451,587,Ganesha Tamansari,37.5,11262097537_11104669201_STOP587
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893609681113968,107.6088444176926,587,Ganesha Tamansari,39.6,11262097537_11104669201_STOP587
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893437022544386,107.609261321473,517,ITB Ganesha B,26.1,11262097537_11104669201_STOP517
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893316082018202,107.60969673280366,516,ITB Ganesha A,16.1,11262097537_11104669201_STOP516
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893241754960685,107.61014217241238,516,ITB Ganesha A,64.4,11262097537_11104669201_STOP516
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893216026518374,107.61059297168607,102,Lapangan Seni Rupa,36.8,11262097537_11104669201_STOP102
11262097537_11104669201,Jalan Ganesha,tertiary,-6.89327697193855,107.61104010965052,102,Lapangan Seni Rupa,20.5,11262097537_11104669201_STOP102
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893413481717924,107.61147084233023,515,Masjid Salman ITB,18.3,11262097537_11104669201_STOP515
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893560565085724,107.6118983367937,514,Ganesha Ciungwanara,25.7,11262097537_11104669201_STOP514
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893650254133376,107.6123409079112,514,Ganesha Ciungwanara,25.4,11262097537_11104669201_STOP514
11262097537_11104669201,Jalan Ganesha,tertiary,-6.893727000802325,107.61278645900828,161,Rumah Sakit Santo Borromeus,71.3,11262097537_11104669201_STOP161
11262097537_9767043233,Jalan Tamansari,secondary,-6.893831800000003,107.608451,587,Ganesha Tamansari,37.5,11262097537_9767043233_STOP587
11262097537_9767043233,Jalan Tamansari,secondary,-6.894278776449009,107.60849142585715,70,Gelap Nyawang,17.0,11262097537_9767043233_STOP70
11262097537_9767043233,Jalan Tamansari,secondary,-6.894681162154355,107.60869414813368,70,Gelap Nyawang,33.8,11262097537_9767043233_STOP70
11262097537_9767043233,Jalan Tamansari,secondary,-6.8950598600793,107.60894063834463,70,Gelap Nyawang,83.6,11262097537_9767043233_STOP70
11262097537_9767043233,Jalan Tamansari,secondary,-6.895452183925175,107.60916484599534,725,Diskominfo Jawa Barat,93.5,11262097537_9767043233_STOP725
11262097537_9767043233,Jalan Tamansari,secondary,-6.89584885485052,107.60938058544056,725,Diskominfo Jawa Barat,44.0,11262097537_9767043233_STOP725
11262097537_9767043233,Jalan Tamansari,secondary,-6.896276423513336,107.6095242238988,725,Diskominfo Jawa Barat,7.4,11262097537_9767043233_STOP725
11262097537_9767043233,Jalan Tamansari,secondary,-6.896718770673305,107.60961490312305,594,Dispora Kota Bandung,37.9,11262097537_9767043233_STOP594
11262097537_9767043233,Jalan Tamansari,secondary,-6.89716998693574,107.60961511504586,71,Pelesiran,13.8,11262097537_9767043233_STOP71
11270910309_11803832459,,tertiary_link,-6.944911800000002,107.6972053,141,Bulog Gedebage,762.5,11270910309_11803832459_STOP141
11270910309_13575977254,Jalan Gedebage Utama,tertiary,-6.944911800000002,107.6972053,141,Bulog Gedebage,762.5,11270910309_13575977254_STOP141
11270910309_13575977254,Jalan Gedebage Utama,tertiary,-6.945058129495823,107.6976328968961,141,Bulog Gedebage,808.9,11270910309_13575977254_STOP141
11270910309_13575977254,Jalan Gedebage Utama,tertiary,-6.94510732787213,107.69807956046265,388,Pasar Sinpasa,808.7,11270910309_13575977254_STOP388
11270910309_13575977254,Jalan Gedebage Utama,tertiary,-6.94503716586885,107.69852569933605,388,Pasar Sinpasa,820.4,11270910309_13575977254_STOP388
11270910309_13575977254,Jalan Gedebage Utama,tertiary,-6.9449574419134,107.69897074302912,388,Pasar Sinpasa,835.9,11270910309_13575977254_STOP388
11270910316_13575977252,,tertiary_link,-6.944870099999994,107.6995906,388,Pasar Sinpasa,859.4,11270910316_13575977252_STOP388
11270910316_10995135976,Jalan Gedebage Utama,tertiary,-6.944870099999994,107.6995906,388,Pasar Sinpasa,859.4,11270910316_10995135976_STOP388
11270910316_10995135976,Jalan Gedebage Utama,tertiary,-6.945004561223483,107.70002103290112,388,Pasar Sinpasa,857.8,11270910316_10995135976_STOP388
11270910340_11270910342,Jalan Sentra Raya Selatan,tertiary,-6.954984500000004,107.6956789,261,Shuttle Summarecon Mall Bandung,112.2,11270910340_11270910342_STOP261
11270910340_7216077673,Bulevar Utama,secondary,-6.954984500000004,107.6956789,261,Shuttle Summarecon Mall Bandung,112.2,11270910340_7216077673_STOP261
11270910340_7216077673,Bulevar Utama,secondary,-6.955426923218505,107.69558737876052,261,Shuttle Summarecon Mall Bandung,115.1,11270910340_7216077673_STOP261
11270910340_7216077673,Bulevar Utama,secondary,-6.955868642485328,107.69549245172276,261,Shuttle Summarecon Mall Bandung,138.1,11270910340_7216077673_STOP261
11270910342_11270910343,Bulevar Utama,secondary,-6.954961600000006,107.6955503,261,Shuttle Summarecon Mall Bandung,126.5,11270910342_11270910343_STOP261
11270910343_11270910344,Jalan Sentra Raya Selatan,tertiary,-6.954862000000001,107.6955696,261,Shuttle Summarecon Mall Bandung,128.8,11270910343_11270910344_STOP261
11270910343_7216077704,Bulevar Utama,secondary,-6.954862000000001,107.6955696,261,Shuttle Summarecon Mall Bandung,128.8,11270910343_7216077704_STOP261
11270910343_7216077704,Bulevar Utama,secondary,-6.954413879761482,107.6956209811638,261,Shuttle Summarecon Mall Bandung,152.2,11270910343_7216077704_STOP261
11270910343_7216077704,Bulevar Utama,secondary,-6.953963155046222,107.6955984737908,261,Shuttle Summarecon Mall Bandung,191.6,11270910343_7216077704_STOP261
11270910343_7216077704,Bulevar Utama,secondary,-6.953518569232285,107.6955211314914,647,Taman Sumringah,230.8,11270910343_7216077704_STOP647
11270910343_7216077704,Bulevar Utama,secondary,-6.953092762343292,107.69537068672813,647,Taman Sumringah,258.2,11270910343_7216077704_STOP647
11270910343_7216077704,Bulevar Utama,secondary,-6.952675861149977,107.69519665166162,388,Pasar Sinpasa,284.8,11270910343_7216077704_STOP388
11270910343_7216077704,Bulevar Utama,secondary,-6.952261221716566,107.69501711037012,388,Pasar Sinpasa,302.9,11270910343_7216077704_STOP388
11270910344_11270910340,Bulevar Utama,secondary,-6.954884599999997,107.6956979,261,Shuttle Summarecon Mall Bandung,114.8,11270910344_11270910340_STOP261
11270910344_13539499879,Jalan Sentra Raya Selatan,tertiary,-6.954884599999997,107.6956979,261,Shuttle Summarecon Mall Bandung,114.8,11270910344_13539499879_STOP261
11270931757_11554687893,Bulevar Teknopolis,tertiary,-6.954598100000003,107.7003287,285,Summarecon Mall Bandung,168.5,11270931757_11554687893_STOP285
11270931757_11554687893,Bulevar Teknopolis,tertiary,-6.954183626413569,107.70014874080506,285,Summarecon Mall Bandung,188.8,11270931757_11554687893_STOP285
11270931757_11554687893,Bulevar Teknopolis,tertiary,-6.953806498163575,107.69990635121071,285,Summarecon Mall Bandung,212.3,11270931757_11554687893_STOP285
11270931757_9807780220,Bulevar Teknopolis,tertiary,-6.954598100000003,107.7003287,285,Summarecon Mall Bandung,168.5,11270931757_9807780220_STOP285
11278632590_7287159351,Bundaran Bulevar Barat,secondary,-6.953088199999993,107.6913281,647,Taman Sumringah,379.7,11278632590_7287159351_STOP647
11278632590_7287159351,Bundaran Bulevar Barat,secondary,-6.953217539911886,107.69090781333854,647,Taman Sumringah,411.6,11278632590_7287159351_STOP647
11278632590_7287159351,Bundaran Bulevar Barat,secondary,-6.953023250208816,107.69051170628438,647,Taman Sumringah,460.6,11278632590_7287159351_STOP647
11294966882_3374033494,Jalan Aceh,secondary,-6.909810499999992,107.6126151,673,Taman Pertigaan Pujasera,67.8,11294966882_3374033494_STOP673
11294966882_3374033494,Jalan Aceh,secondary,-6.909999427386306,107.61302553121324,673,Taman Pertigaan Pujasera,115.1,11294966882_3374033494_STOP673
11294966882_3374033494,Jalan Aceh,secondary,-6.910194090653772,107.61343354906226,683,Paguyuban Pasundan,161.4,11294966882_3374033494_STOP683
11295049620_2958261187,Jalan Doktor Louis Otten,trunk_link,-6.900371099999994,107.5988975,123,Taman Westhoff,108.9,11295049620_2958261187_STOP123
11295049620_5826263864,Jalan Pasteur,trunk,-6.900371099999994,107.5988975,123,Taman Westhoff,108.9,11295049620_5826263864_STOP123
11303467321_5465992318,Jalan Ir. H. Djuanda,primary,-6.8892558,107.613446,600,Seberang ITHB,263.7,11303467321_5465992318_STOP600
11303467321_11303467322,,primary_link,-6.8892558,107.613446,600,Seberang ITHB,263.7,11303467321_11303467322_STOP600
11303467322_11303467321,,primary_link,-6.8892635000000055,107.6135086,600,Seberang ITHB,256.8,11303467322_11303467321_STOP600
11303467322_6639639832,Jalan Ir. H. Djuanda,primary,-6.8892635000000055,107.6135086,600,Seberang ITHB,256.8,11303467322_6639639832_STOP600
11303467322_6639639832,Jalan Ir. H. Djuanda,primary,-6.889711513311979,107.6134501281674,600,Seberang ITHB,270.8,11303467322_6639639832_STOP600
11303467322_6639639832,Jalan Ir. H. Djuanda,primary,-6.890160551492712,107.61339997889372,600,Seberang ITHB,292.1,11303467322_6639639832_STOP600
11310046580_29377182,Jalan Ciroyom,secondary,-6.912692,107.5858255,768,Gang 5 Ciroyom,13.7,11310046580_29377182_STOP768
11310046580_29377182,Jalan Ciroyom,secondary,-6.912442914187247,107.58544849798356,768,Gang 5 Ciroyom,38.0,11310046580_29377182_STOP768
11310046580_29377182,Jalan Ciroyom,secondary,-6.912188111908198,107.5850750997905,768,Gang 5 Ciroyom,88.2,11310046580_29377182_STOP768
11310046580_29377182,Jalan Ciroyom,secondary,-6.911930634484955,107.58470356836642,768,Gang 5 Ciroyom,138.5,11310046580_29377182_STOP768
11310046580_29377182,Jalan Ciroyom,secondary,-6.911668042446893,107.5843356147826,770,Simpang Andir - Ciroyom 2,153.7,11310046580_29377182_STOP770
11310046580_29377182,Jalan Ciroyom,secondary,-6.911404816073112,107.58396811470466,770,Simpang Andir - Ciroyom 2,103.3,11310046580_29377182_STOP770
11310046580_29377182,Jalan Ciroyom,secondary,-6.9111479299245495,107.58359620006148,770,Simpang Andir - Ciroyom 2,53.1,11310046580_29377182_STOP770
11310046580_11546102144,Jalan Ciroyom,secondary,-6.912692,107.5858255,768,Gang 5 Ciroyom,13.7,11310046580_11546102144_STOP768
