lat,lon,category
-6.9262618,107.6363128,Katering
-6.9254816,107.6368627,Katering
-6.9259795,107.6365703,Katering
-6.9259848,107.6368761,Katering
-6.9261792,107.6367581,Katering
-6.92652,107.6360553,Katering
-6.9264002,107.6364228,Katering
-6.92652,107.636396,Katering
-6.9257851,107.6368386,Katering
-6.9257133,107.6366132,Katering
-6.9258357,107.6364309,Katering
-6.926126,107.6365703,Katering
-6.9251168,107.636809,Katering
-6.9255375,107.6367205,Katering
-6.9263124,107.6366374,Katering
-6.9252979,107.6368815,Katering
-6.9248133,107.637029,Katering
-6.9262245,107.6364657,Katering
-6.9261073,107.6362726,Katering
-6.9252899,107.6369539,Katering
-6.9255482,107.6364925,Katering
-6.9258118,107.636632,Katering
-6.9251168,107.6365945,Katering
-6.9256094,107.6368976,Katering
-6.9249837,107.636978,Katering
-6.9259156,107.6367205,Katering
-6.9254017,107.6370183,Katering
-6.9253112,107.6365301,Katering
-6.926552,107.6366293,Katering
-6.9260541,107.6367983,Katering
-6.9253911,107.6366642,Katering
-6.926355,107.6362619,Katering
-6.9252553,107.6366669,Katering
-6.9257479,107.6365301,Katering
-6.9248639,107.6365972,Katering
-6.9260008,107.6364014,Katering
-6.9253591,107.6368305,Katering
-6.9256946,107.6369002,Katering
-6.9255242,107.6366213,Katering
-6.9080037,107.6089302,Katering
-6.9080783,107.6089945,Katering
-6.9082354,107.6090696,Katering
-6.9347728,107.612645,Katering
-6.936835,107.6100232,Katering
-6.9079638,107.6091152,Katering
-6.9081608,107.6088604,Katering
-6.9081262,107.6087585,Katering
-6.9077481,107.6089409,Katering
-6.9080024,107.6088363,Katering
-6.9081781,107.6091112,Katering
-6.9080543,107.6088041,Katering
-6.934669,107.6126719,Katering
-6.9360102,107.6116238,Katering
-6.9345318,107.6132378,Katering
-6.9342203,107.613681,Katering
-6.930307,107.615859,Katering
-6.9305899,107.6158027,Katering
-6.9270739,107.6167414,Katering
-6.9299948,107.6159549,Katering
-6.9295947,107.6164155,Katering
-6.9268196,107.6167897,Katering
-6.9324097,107.6151797,Katering
-6.9241882,107.61753,Katering
-6.9327352,107.6145561,Katering
-6.9327759,107.6145018,Katering
-6.9301445,107.6159099,Katering
-6.930068,107.6158972,Katering
-6.9255309,107.6170888,Katering
-6.9221679,107.6170928,Katering
-6.9277988,107.6168266,Katering
-6.9222099,107.6174482,Katering
-6.9266146,107.617133,Katering
-6.918138,107.6182334,Katering
-6.9179862,107.618397,Katering
-6.9188256,107.6177895,Katering
-6.9182591,107.6182294,Katering
-6.921262,107.6186579,Katering
-6.9180821,107.6182321,Katering
-6.9184096,107.6182696,Katering
-6.9112789,107.6182602,Katering
-6.9118054,107.6165396,Katering
-6.9380957,107.6143395,Katering
-6.93744,107.6106354,Katering
-6.9382861,107.6242523,Katering
-6.9381716,107.624198,Katering
-6.9385433,107.6240548,Katering
-6.9382688,107.6242342,Katering
-6.890207,107.5961944,Katering
-6.8903761,107.596541,Katering
-6.8903994,107.596187,Katering
-6.8903841,107.5963546,Katering
-6.9058296,107.597162,Katering
-6.8903694,107.5962594,Katering
-6.8886892,107.5957444,Katering
-6.8895732,107.5957994,Katering
-6.8881792,107.5960006,Katering
-6.890456,107.5963399,Katering
-6.8904932,107.5962339,Katering
-6.8901338,107.596364,Katering
-6.8893096,107.596132,Katering
-6.8900725,107.5963064,Katering
-6.9059294,107.596989,Katering
-6.8902802,107.5958919,Katering
-6.8884167,107.5962458,Katering
-6.8895219,107.5960441,Katering
-6.8902775,107.596482,Katering
-6.8893868,107.5957847,Katering
-6.890428,107.596073,Katering
-6.8882644,107.596183,Katering
-6.8904733,107.5962031,Katering
-6.8903055,107.5956801,Katering
-6.9057311,107.5971955,Katering
-6.9056512,107.597044,Katering
-6.8981169,107.5968488,Katering
-6.8963241,107.5970084,Katering
-6.9058442,107.5970574,Katering
-6.9056885,107.5968039,Katering
-6.9014214,107.5976649,Katering
-6.9057404,107.5969756,Katering
-6.9058855,107.5967623,Katering
-6.9058176,107.5967395,Katering
-6.9063555,107.5985943,Katering
-6.9069959,107.5998294,Katering
-6.9213245,107.618971,Katering
-6.9191878,107.6240437,Katering
-6.9217839,107.6188999,Katering
-6.9452646,107.5953092,Katering
-6.9461256,107.5954263,Katering
-6.922132,107.6181697,Katering
-6.9451361,107.5953548,Katering
-6.9202968,107.6216733,Katering
-6.9237935,107.6059891,Katering
-6.9461539,107.5954259,Katering
-6.945204,107.5953253,Katering
-6.9237083,107.6059905,Katering
-6.9235752,107.6056619,Katering
-6.9236763,107.6054339,Katering
-6.9243673,107.6060823,Katering
-6.9236444,107.6059704,Katering
-6.9236524,107.6057531,Katering
-6.9237482,107.6057692,Katering
-6.9237296,107.60545,Katering
-6.9237802,107.605399,Katering
-6.9235539,107.6054902,Katering
-6.9236138,107.6055989,Katering
-6.9240138,107.6039962,Katering
-6.9237882,107.6039701,Katering
-6.9236923,107.6056726,Katering
-6.9236444,107.6055224,Katering
-6.9238787,107.6058979,Katering
-6.923874,107.604003,Katering
-6.9229401,107.6046829,Katering
-6.9226938,107.6051804,Katering
-6.9228123,107.6052837,Katering
-6.9230533,107.6050168,Katering
-6.9229907,107.6049753,Katering
-6.9226965,107.6048411,Katering
-6.9230346,107.604703,Katering
-6.9226885,107.6047727,Katering
-6.9226579,107.6047526,Katering
-6.9226432,107.6048774,Katering
-6.9228136,107.6047888,Katering
-6.9230413,107.6048908,Katering
-6.9227351,107.6050195,Katering
-6.9227737,107.6050946,Katering
-6.9229215,107.6049189,Katering
-6.9229574,107.6048063,Katering
-6.922807,107.6049913,Katering
-6.9229055,107.605041,Katering
-6.9229721,107.6050892,Katering
-6.9228802,107.604994,Katering
-6.9225966,107.6051563,Katering
-6.9228323,107.6052207,Katering
-6.9226459,107.6050195,Katering
-6.9228802,107.6048747,Katering
-6.9226273,107.6050879,Katering
-6.9228549,107.6047271,Katering
-6.9227617,107.6047271,Katering
-6.922763,107.604872,Katering
-6.9230826,107.6048143,Katering
-6.9273328,107.6069219,Katering
-6.9230772,107.604357,Katering
-6.9230346,107.6048197,Katering
-6.930088,107.6035886,Katering
-6.9231248,107.6061197,Katering
-6.9230207,107.6062144,Katering
-6.9316429,107.6041022,Katering
-6.925889,107.6072538,Katering
-6.9212254,107.6063687,Katering
-6.9214217,107.6100741,Katering
-6.917025,107.6083052,Katering
-6.9181992,107.6094452,Katering
-6.9214803,107.6087008,Katering
-6.9172247,107.608607,Katering
-6.9171821,107.6087317,Katering
-6.9158827,107.6090844,Katering
-6.9172353,107.6085091,Katering
-6.9157469,107.6088571,Katering
-6.9181054,107.6095813,Katering
-6.9205344,107.6098582,Katering
-6.9172487,107.608379,Katering
-6.9201483,107.6098461,Katering
-6.9189781,107.6096597,Katering
-6.9167135,107.6092165,Katering
-6.9163094,107.6082294,Katering
-6.9208865,107.6058892,Katering
-6.9171355,107.6082851,Katering
-6.9170396,107.6086271,Katering
-6.9164565,107.6089409,Katering
-6.9184282,107.6096812,Katering
-6.9181387,107.6095866,Katering
-6.9167108,107.6090294,Katering
-6.9196038,107.6098227,Katering
-6.9192969,107.6097395,Katering
-6.9186106,107.6097429,Katering
-6.9182265,107.6096222,Katering
-6.9168559,107.609075,Katering
-6.916796,107.6090569,Katering
-6.9161583,107.6088376,Katering
-6.9172726,107.613274,Katering
-6.8929137,107.6055492,Katering
-6.8936953,107.6054004,Katering
-6.8929457,107.6054862,Katering
-6.8932959,107.6050758,Katering
-6.892967,107.6056096,Katering
-6.893216,107.6050745,Katering
-6.8935368,107.6057437,Katering
-6.8936633,107.6054889,Katering
-6.8930176,107.6055184,Katering
-6.8932812,107.6055707,Katering
-6.8938431,107.6055559,Katering
-6.8937951,107.6052676,Katering
-6.8930016,107.6051965,Katering
-6.8934942,107.6052234,Katering
-6.8931774,107.6057169,Katering
-6.8934144,107.6051952,Katering
-6.8929564,107.6051027,Katering
-6.8937632,107.6054634,Katering
-6.8937579,107.6053856,Katering
-6.8937765,107.6055479,Katering
-6.8932626,107.6050866,Katering
-6.8935395,107.6052113,Katering
-6.8936633,107.6057263,Katering
-6.8977654,107.6041733,Katering
-6.8934543,107.6059368,Katering
-6.893172,107.6051965,Katering
-6.8930389,107.6050571,Katering
-6.893871,107.6054648,Katering
-6.8938311,107.6053897,Katering
-6.8930149,107.6054701,Katering
-6.8933971,107.6055385,Katering
-6.8938151,107.6054902,Katering
-6.8928831,107.6052743,Katering
-6.8994802,107.6043275,Katering
-6.8936474,107.6053038,Katering
-6.8939469,107.6053146,Katering
-6.8928805,107.6054969,Katering
-6.8980223,107.6038112,Katering
-6.8981342,107.6039091,Katering
-6.8988891,107.6039252,Katering
-6.8978799,107.6042028,Katering
-6.8970045,107.6037307,Katering
-6.8607257,107.5896742,Katering
-6.8607502,107.589671,Katering
-6.9215477,107.6125981,Katering
-6.8884196,107.5961276,Katering
-6.8906713,107.5962338,Katering
-6.8600609,107.59394,Katering
-6.8817703,107.599353,Katering
-6.8934898,107.6057076,Katering
-6.8886642,107.6157453,Katering
-6.9019393,107.6156563,Katering
-6.9267296,107.6192632,Katering
-6.9145662,107.6020322,Katering
-6.9424857,107.6276045,Katering
-6.9555935,107.6978209,Katering
-6.9556308,107.6973789,Katering
-6.9557777,107.6973994,Katering
-6.9555781,107.6974404,Katering
-6.9521787,107.6983259,Katering
-6.8815672,107.5788046,Katering
-6.8854024,107.6134807,Katering
-6.8857827,107.6139375,Katering
-6.9184788,107.6100202,Katering
-6.8959269,107.6048656,Katering
-6.8741234,107.6045594,Katering
-6.8741674,107.6046198,Katering
-6.8741614,107.6045809,Katering
-6.8740529,107.6045701,Katering
-6.873965,107.6045856,Katering
-6.8794269,107.6032186,Katering
-6.8787541,107.6035871,Katering
-6.9031736,107.6529317,Katering
-6.9031839,107.6529325,Katering
-6.8967323,107.6381555,Katering
-6.9040552,107.6527098,Katering
-6.9039042,107.6527236,Katering
-6.9039203,107.6527231,Katering
-6.9029678,107.6649926,Katering
-6.8990525,107.6340568,Katering
-6.9075012,107.6182495,Katering
-6.9026301,107.6237638,Katering
-6.9124733,107.6028374,Katering
-6.9468381,107.6413621,Katering
-6.9463283,107.6411971,Katering
-6.8844753,107.6140509,Katering
-6.955097,107.6975888,Katering
-6.9554997,107.5933303,Katering
-6.9058713,107.6165201,Katering
-6.9543155,107.6986069,Katering
-6.9020182,107.6126236,Katering
-6.9066586,107.6171308,Katering
-6.9171857,107.609343,Katering
-6.9160496,107.6091452,Katering
-6.9171712,107.6087343,Katering
-6.9174913,107.6092602,Katering
-6.9163066,107.6082247,Katering
-6.9130379,107.604257,Katering
-6.9236101,107.6278801,Katering
-6.9417207,107.6346637,Katering
-6.8831467,107.5860352,Katering
-6.8764579,107.6232361,Katering
-6.9158673,107.610473,Katering
-6.9120427,107.6231671,Katering
-6.8865621,107.6200137,Katering
-6.9155748,107.6156562,Katering
-6.9368383,107.6846021,Katering
-6.8984645,107.5970953,Katering
-6.921684,107.6124486,Katering
-6.8972018,107.5972083,Katering
-6.905677,107.6216854,Katering
-6.9085228,107.6239245,Katering
-6.9110387,107.6274018,Katering
-6.9079386,107.6221334,Katering
-6.9049367,107.6037473,Katering
-6.9069845,107.6039968,Katering
-6.8968452,107.5918421,Katering
-6.9000246,107.5967562,Katering
-6.9273798,107.635134,Katering
-6.9025236,107.6218961,Katering
-6.9054977,107.6039072,Katering
-6.9143585,107.6052506,Katering
-6.9004947,107.6025507,Katering
-6.8893282,107.6160743,Katering
-6.8876954,107.6154204,Katering
-6.8883837,107.615672,Katering
-6.8897924,107.6158406,Katering
-6.8895414,107.6162461,Katering
-6.8894273,107.6161589,Katering
-6.8885934,107.6157335,Katering
-6.887948,107.6155054,Katering
-6.8897156,107.6155163,Katering
-6.8894248,107.6161882,Katering
-6.8880494,107.6152539,Katering
-6.8875422,107.6153737,Katering
-6.8882793,107.615636,Katering
-6.9165847,107.6005901,Katering
-6.8866152,107.613184,Katering
-6.8812498,107.6117848,Katering
-6.8979085,107.6131797,Katering
-6.8950794,107.5599771,Katering
-6.9594916,107.6996933,Katering
-6.9414209,107.6267707,Katering
-6.9386826,107.6241875,Katering
-6.9385697,107.6240745,Katering
-6.9372816,107.6226773,Katering
-6.9378566,107.6233102,Katering
-6.9090414,107.6109495,Katering
-6.9309559,107.676151,Katering
-6.9405229,107.6263702,Katering
-6.8690585,107.5937257,Katering
-6.9593973,107.6946449,Katering
-6.9578772,107.6947776,Katering
-6.9553477,107.6968542,Katering
-6.8579813,107.5941032,Katering
-6.9554997,107.6978697,Katering
-6.9554821,107.6979267,Katering
-6.95455,107.6988241,Katering
-6.9554297,107.6980191,Katering
-6.9596553,107.6986534,Katering
-6.9554923,107.6967853,Katering
-6.9552216,107.697204,Katering
-6.9549358,107.697337,Katering
-6.9546884,107.6975191,Katering
-6.94559,107.7056451,Katering
-6.9143573,107.6323363,Katering
-6.9557432,107.697312,Katering
-6.9557174,107.6973489,Katering
-6.9035058,107.6041268,Katering
-6.886874,107.6233729,Katering
-6.9196996,107.6087865,Katering
-6.9166642,107.6167624,Katering
-6.9124509,107.5985737,Katering
-6.9064704,107.5957325,Katering
-6.9124771,107.5993197,Katering
-6.9124674,107.5987521,Katering
-6.927444,107.6352768,Katering
-6.9269491,107.6343391,Katering
-6.9267388,107.6340585,Katering
-6.9271837,107.6348004,Katering
-6.9270839,107.6345955,Katering
-6.9242636,107.6275601,Katering
-6.9269543,107.6344668,Katering
-6.9575614,107.6948376,Katering
-6.9402128,107.6256352,Katering
-6.9439157,107.7140447,Katering
-6.9595771,107.5799942,Katering
-6.9599952,107.580528,Katering
-6.9598461,107.5805535,Katering
-6.960119,107.5805696,Katering
-6.9178815,107.5813035,Katering
-6.8778043,107.6171442,Katering
-6.8782672,107.6168953,Katering
-6.9085799,107.6092991,Katering
-6.9150163,107.6016859,Katering
-6.8926555,107.6043715,Katering
-6.9544415,107.6978529,Katering
-6.9127986,107.6087958,Katering
-6.9079689,107.613069,Katering
-6.9270689,107.6192846,Katering
-6.9280383,107.6187527,Katering
-6.9176171,107.6307007,Katering
-6.8898697,107.6132228,Katering
-6.9176499,107.7065234,Katering
-6.9131759,107.7033826,Katering
-6.9169743,107.7074982,Katering
-6.9153485,107.7091696,Katering
-6.9169971,107.7074644,Katering
-6.9154287,107.7094211,Katering
-6.8927142,107.6134771,Katering
-6.8948816,107.6127494,Katering
-6.8963411,107.6132718,Katering
-6.9095088,107.6111162,Katering
-6.9095556,107.6113091,Katering
-6.8918716,107.6133905,Katering
-6.8980342,107.6163401,Katering
-6.8984383,107.6159839,Katering
-6.9592104,107.7010735,Katering
-6.8921407,107.6124655,Katering
-6.8892293,107.6131281,Katering
-6.8881675,107.6152842,Katering
-6.8856391,107.6142741,Katering
-6.8914987,107.6172107,Katering
-6.8898536,107.6160484,Katering
-6.8855907,107.6148415,Katering
-6.8889548,107.6155118,Katering
-6.9310198,107.625839,Katering
-6.9000525,107.6529964,Katering
-6.9271073,107.6332585,Katering
-6.9266876,107.6333859,Katering
-6.9273344,107.633275,Katering
-6.9279161,107.6362954,Katering
-6.9299892,107.6352792,Katering
-6.9280321,107.6370132,Katering
-6.8970967,107.6365302,Katering
-6.8907528,107.6161511,Katering
-6.8918942,107.6166874,Katering
-6.8914827,107.6156109,Katering
-6.8906056,107.6160495,Katering
-6.8918848,107.6166415,Katering
-6.953359,107.6977998,Katering
-6.9546571,107.60966,Katering
-6.9538518,107.6060474,Katering
-6.9541862,107.6085023,Katering
-6.9536319,107.6072452,Katering
-6.9534019,107.606648,Katering
-6.9529348,107.5992771,Katering
-6.9537584,107.6075403,Katering
-6.9530597,107.6043045,Katering
-6.9529331,107.5992344,Katering
-6.953275,107.6040159,Katering
-6.9542802,107.6076389,Katering
-6.954554,107.6081941,Katering
-6.8765407,107.6181533,Katering
-6.875312,107.6184837,Katering
-6.8811227,107.6119462,Katering
-6.8836294,107.6140853,Katering
-6.947297,107.7064597,Katering
-6.8917073,107.6134038,Katering
-6.8964979,107.6130858,Katering
-6.9008433,107.612496,Katering
-6.8952504,107.6131845,Katering
-6.9096731,107.6162313,Katering
-6.894465,107.5983911,Katering
-6.8963792,107.5987441,Katering
-6.8940407,107.5985376,Katering
-6.9045533,107.6714693,Katering
-6.8845767,107.6135622,Katering
-6.8832063,107.6113047,Katering
-6.9061934,107.6151485,Katering
-6.9384125,107.6243466,Katering
-6.9406925,107.6265764,Katering
-6.8915557,107.6043872,Katering
-6.8937287,107.5995911,Katering
-6.8943944,107.6039259,Katering
-6.9130852,107.6465293,Katering
-6.9138853,107.6450839,Katering
-6.9129243,107.6516685,Katering
-6.9127413,107.6525613,Katering
-6.9137891,107.6448969,Katering
-6.912805,107.6490196,Katering
-6.9126104,107.6538134,Katering
-6.9126494,107.6506356,Katering
-6.9122734,107.6537021,Katering
-6.9123773,107.6525651,Katering
-6.9127387,107.6526405,Katering
-6.9124721,107.6517295,Katering
-6.9127618,107.6493448,Katering
-6.9182472,107.5813747,Katering
-6.9183459,107.5849341,Katering
-6.9182475,107.5804134,Katering
-6.9145659,107.6377122,Katering
-6.9205271,107.6135394,Katering
-6.8770552,107.617856,Katering
-6.8775925,107.6174203,Katering
-6.8775429,107.6170574,Katering
-6.8774561,107.6170449,Katering
-6.8784466,107.613982,Katering
-6.9155978,107.5937096,Katering
-6.8815954,107.616259,Katering
-6.8922258,107.628763,Katering
-6.8879203,107.6242164,Katering
-6.8919188,107.630091,Katering
-6.8910393,107.6251659,Katering
-6.8872565,107.6234177,Katering
-6.8875334,107.62362,Katering
-6.8909919,107.6269369,Katering
-6.9368512,107.6223351,Katering
-6.896948,107.614857,Katering
-6.9066218,107.6131991,Katering
-6.9067598,107.6145458,Katering
-6.9061428,107.6161804,Katering
-6.9062454,107.6157037,Katering
-6.90586,107.6178486,Katering
-6.9057747,107.6193288,Katering
-6.9062859,107.6180785,Katering
-6.9058137,107.617351,Katering
-6.9057602,107.6191803,Katering
-6.9058918,107.6184481,Katering
-6.9060537,107.6221924,Katering
-6.9077486,107.622716,Katering
-6.9070949,107.6232606,Katering
-6.9081478,107.6226311,Katering
-6.9079114,107.6224437,Katering
-6.9054228,107.6193253,Katering
-6.9075049,107.6209281,Katering
-6.9069047,107.6200924,Katering
-6.9064186,107.6209169,Katering
-6.9070994,107.6208694,Katering
-6.9064483,107.6165251,Katering
-6.9065509,107.6162582,Katering
-6.8798069,107.6142771,Katering
-6.914557,107.6292476,Katering
-6.9140149,107.6296844,Katering
-6.9123448,107.6286759,Katering
-6.914775,107.6293298,Katering
-6.9165886,107.6306212,Katering
-6.9163793,107.6305265,Katering
-6.9117289,107.628104,Katering
-6.912993,107.6291312,Katering
-6.9153705,107.6301256,Katering
-6.9127525,107.6281915,Katering
-6.9123566,107.6281132,Katering
-6.9085147,107.6247093,Katering
-6.9090901,107.6253905,Katering
-6.9111364,107.6276007,Katering
-6.9254817,107.6194728,Katering
-6.8965327,107.6158271,Katering
-6.896566,107.6157874,Katering
-6.8965223,107.6157986,Katering
-6.8965441,107.6158755,Katering
-6.8965588,107.6157818,Katering
-6.9158281,107.7047218,Katering
-6.9167464,107.7052678,Katering
-6.9166008,107.7051205,Katering
-6.8894696,107.5813872,Katering
-6.8895141,107.5813579,Katering
-6.8894107,107.5813624,Katering
-6.8852291,107.6181781,Katering
-6.8849634,107.6174846,Katering
-6.8849064,107.6181821,Katering
-6.9221992,107.6060186,Katering
-6.9227525,107.60621,Katering
-6.922482,107.6059797,Katering
-6.9159984,107.6963768,Katering
-6.9158042,107.6963546,Katering
-6.9144782,107.6966487,Katering
-6.8904694,107.6168822,Katering
-6.9142631,107.6051053,Katering
-6.9601035,107.700902,Katering
-6.9194978,107.608165,Katering
-6.917655,107.6694901,Katering
-6.9546856,107.6436149,Katering
-6.9540686,107.6404191,Katering
-6.9433141,107.6421598,Katering
-6.9547091,107.6085814,Katering
-6.9547382,107.608646,Katering
-6.9124766,107.6923993,Katering
-6.8889156,107.6182403,Katering
-6.8889401,107.6184435,Katering
-6.8889393,107.6182083,Katering
-6.9186865,107.7073793,Katering
-6.9184139,107.7070387,Katering
-6.8855117,107.6147103,Katering
-6.8804358,107.6120432,Katering
-6.8807838,107.6119828,Katering
-6.8801156,107.6119668,Katering
-6.8808402,107.6118428,Katering
-6.8801825,107.6120879,Katering
-6.8802063,107.611954,Katering
-6.9164001,107.6093829,Katering
-6.9456193,107.5941615,Katering
-6.9457145,107.5928993,Katering
-6.9598801,107.6900001,Katering
-6.8807658,107.6119795,Katering
-6.8981648,107.6141504,Katering
-6.9065558,107.6438935,Katering
-6.916519,107.6435029,Katering
-6.91627,107.6434722,Katering
-6.9166054,107.6435206,Katering
-6.9164822,107.6434968,Katering
-6.9163429,107.6434817,Katering
-6.9167521,107.6435496,Katering
-6.9324628,107.6184606,Katering
-6.9066952,107.6128619,Finansial
-6.8912467,107.5812981,Finansial
-6.8873686,107.5810974,Finansial
-6.8853374,107.5810733,Finansial
-6.9227418,107.6178185,Finansial
-6.9080029,107.5818657,Finansial
-6.9062001,107.6301011,Finansial
-6.8813709,107.5815729,Finansial
-6.899322,107.6167588,Finansial
-6.8919627,107.6150806,Finansial
-6.86311,107.5950231,Finansial
-6.8603153,107.5937226,Finansial
-6.8817136,107.581199,Finansial
-6.8743115,107.5962133,Finansial
-6.8927761,107.6102525,Finansial
-6.8943365,107.6086995,Finansial
-6.8679155,107.5938618,Finansial
-6.8724319,107.5949348,Finansial
-6.8721205,107.594688,Finansial
-6.9000501,107.5992194,Finansial
-6.9047002,107.6030939,Finansial
-6.8946717,107.6048845,Finansial
-6.8947462,107.6048524,Finansial
-6.8963146,107.6037017,Finansial
-6.8816486,107.5815694,Finansial
-6.8815367,107.5816177,Finansial
-6.8892431,107.5816821,Finansial
-6.8851955,107.5812154,Finansial
-6.8903923,107.611891,Finansial
-6.913433,107.6042175,Finansial
-6.9219323,107.6162553,Finansial
-6.8930682,107.6056337,Finansial
-6.9278753,107.6439142,Finansial
-6.9461512,107.6309109,Finansial
-6.9248506,107.6294518,Finansial
-6.8785975,107.6164936,Finansial
-6.9063385,107.6168761,Finansial
-6.9040062,107.6666729,Finansial
-6.933979,107.7163436,Finansial
-6.89997,107.6422716,Finansial
-6.9155841,107.606741,Finansial
-6.9133418,107.6029045,Finansial
-6.8768183,107.6179003,Finansial
-6.8783078,107.6168926,Finansial
-6.8774844,107.617498,Finansial
-6.8798805,107.6164916,Finansial
-6.9025275,107.5973567,Finansial
-6.9434119,107.6636615,Finansial
-6.9434247,107.6636606,Finansial
-6.9434352,107.66366,Finansial
-6.9433994,107.663687,Finansial
-6.8904946,107.5720151,Finansial
-6.8904878,107.5720307,Finansial
-6.8904829,107.5720435,Finansial
-6.89048,107.5720603,Finansial
-6.8908922,107.5720376,Finansial
-6.8724969,107.5949346,Finansial
-6.8940142,107.5863942,Finansial
-6.9133546,107.6591866,Finansial
-6.9430938,107.641704,Finansial
-6.9131158,107.6585605,Finansial
-6.9147667,107.6365085,Finansial
-6.9155124,107.6441032,Finansial
-6.9147431,107.6373048,Finansial
-6.9136046,107.6601745,Finansial
-6.9047047,107.6104387,Finansial
-6.9445428,107.6413985,Finansial
-6.8756622,107.604257,Finansial
-6.8757208,107.6044394,Finansial
-6.8736821,107.6047827,Finansial
-6.8732201,107.6070599,Finansial
-6.9126825,107.5749681,Finansial
-6.9108316,107.5979708,Finansial
-6.9168272,107.5974042,Finansial
-6.9174541,107.5981815,Finansial
-6.9118268,107.6275366,Finansial
-6.9004368,107.6341371,Finansial
-6.9144646,107.6125011,Finansial
-6.9104818,107.6404147,Finansial
-6.9042197,107.6036441,Finansial
-6.9156586,107.6047668,Finansial
-6.9184886,107.605099,Finansial
-6.9217367,107.5983104,Finansial
-6.9219257,107.5983159,Finansial
-6.9236485,107.5986679,Finansial
-6.924442,107.5989066,Finansial
-6.9058863,107.5968899,Finansial
-6.8873918,107.5966257,Finansial
-6.8980097,107.5934612,Finansial
-6.894012,107.5864359,Finansial
-6.9275132,107.6630682,Finansial
-6.9273464,107.6634419,Finansial
-6.8815117,107.581158,Finansial
-6.880034,107.5764077,Finansial
-6.8775263,107.6065891,Finansial
-6.8775263,107.6066065,Finansial
-6.9610582,107.6244472,Finansial
-6.9142981,107.6984558,Finansial
-6.9069352,107.612842,Finansial
-6.9065231,107.6124211,Finansial
-6.8924483,107.6043271,Finansial
-6.883818,107.5964177,Finansial
-6.9205577,107.6009935,Finansial
-6.9085754,107.6240079,Finansial
-6.9056325,107.6206448,Finansial
-6.9070302,107.6435138,Finansial
-6.9071288,107.6434205,Finansial
-6.8783802,107.5964898,Finansial
-6.9030179,107.6168478,Finansial
-6.910749,107.6107848,Finansial
-6.9169992,107.6113524,Finansial
-6.9119095,107.6088482,Finansial
-6.8997003,107.6292199,Finansial
-6.8997612,107.6408219,Finansial
-6.9023922,107.6592883,Finansial
-6.9046258,107.6513104,Finansial
-6.9178459,107.6091952,Finansial
-6.9322762,107.715273,Finansial
-6.9044988,107.6690485,Finansial
-6.9116411,107.690924,Finansial
-6.9079745,107.6879852,Finansial
-6.9132852,107.695072,Finansial
-6.9041535,107.6695851,Finansial
-6.9045024,107.6754516,Finansial
-6.9061762,107.648451,Finansial
-6.8973592,107.6123994,Finansial
-6.8973948,107.6123977,Finansial
-6.8974291,107.6123969,Finansial
-6.9145254,107.6126103,Finansial
-6.8960054,107.5996589,Finansial
-6.9007418,107.6455991,Finansial
-6.8960437,107.5996516,Finansial
-6.8937094,107.6383942,Finansial
-6.8966105,107.5970577,Finansial
-6.9030226,107.5973926,Finansial
-6.904195,107.6038352,Finansial
-6.9080619,107.6240454,Finansial
-6.9281362,107.6375778,Finansial
-6.8994915,107.6398198,Finansial
-6.8923895,107.6103213,Finansial
-6.9039178,107.5978256,Finansial
-6.9141892,107.6042621,Finansial
-6.8930713,107.6056125,Finansial
-6.9400177,107.6635647,Finansial
-6.9441185,107.6417523,Finansial
-6.9133304,107.6029041,Finansial
-6.9037531,107.6085789,Finansial
-6.8844195,107.6137327,Finansial
-6.8646324,107.5924119,Finansial
-6.932585,107.5760078,Finansial
-6.9326086,107.5759403,Finansial
-6.9326384,107.5758781,Finansial
-6.9326718,107.5757872,Finansial
-6.9327047,107.5756835,Finansial
-6.8603175,107.5936687,Finansial
-6.860316,107.5937108,Finansial
-6.8852565,107.6116544,Finansial
-6.8917777,107.6173758,Finansial
-6.8861285,107.613851,Finansial
-6.8946539,107.6164585,Finansial
-6.8901887,107.6189331,Finansial
-6.8886825,107.615853,Finansial
-6.886659,107.6137934,Finansial
-6.8866585,107.6137791,Finansial
-6.8866578,107.6137651,Finansial
-6.8866574,107.6137528,Finansial
-6.9350004,107.5927531,Finansial
-6.9351122,107.5915984,Finansial
-6.9063089,107.6191628,Finansial
-6.9062783,107.6191615,Finansial
-6.9062503,107.6191534,Finansial
-6.906217,107.6191547,Finansial
-6.9061824,107.6191547,Finansial
-6.9015732,107.6195088,Finansial
-6.8993537,107.6129602,Finansial
-6.9054415,107.6185741,Finansial
-6.9054415,107.6185244,Finansial
-6.9062876,107.6182884,Finansial
-6.9098889,107.6116633,Finansial
-6.9047791,107.6285237,Finansial
-6.908752,107.6269251,Finansial
-6.9087599,107.6269533,Finansial
-6.9083086,107.6213153,Finansial
-6.8851689,107.6204509,Finansial
-6.8851819,107.6204922,Finansial
-6.8849614,107.619721,Finansial
-6.8886159,107.6188214,Finansial
-6.8879476,107.6152005,Finansial
-6.8946226,107.6138339,Finansial
-6.8946253,107.6138812,Finansial
-6.8904585,107.6164509,Finansial
-6.8866938,107.6150811,Finansial
-6.8867107,107.6151542,Finansial
-6.9195625,107.5924574,Finansial
-6.9225507,107.5911696,Finansial
-6.9225531,107.5912311,Finansial
-6.9225555,107.5911696,Finansial
