place_id,name,lat,lon,rating,total_reviews,category,types,nearest_stop,stop_lat,stop_lon
ChIJI-_MjrvoaC4RLUE00RzPods,Maspion Servis Center,-6.9398925,107.593685,4.7,77,lainnya,"establishment,point_of_interest",SDN Babakan Tarogong,-6.9384699,107.5940999
ChIJp2Td_afoaC4RcPLWwn97umQ,HARRIS Hotel & Conventions Festlink Bandung,-6.929580800000001,107.5865762,4.6,9714,lainnya,"establishment,lodging,point_of_interest",Festival Citylink,-6.9291833,107.5871614
ChIJgehj_KfoaC4Rl7YUbnJLUPw,POP! Hotel Festival Citylink Bandung,-6.9294674,107.5861757,4.3,5213,lainnya,"establishment,lodging,point_of_interest",Festival Citylink,-6.9291833,107.5871614
ChIJH0ii7afoaC4R1Fy2BdGQhCY,LOTTE MART BANDUNG FESTIVAL CITY,-6.929807599999999,107.5866333,4.4,2377,finansial,"atm,establishment,finance,food,grocery_or_supermarket",Festival Citylink,-6.9291833,107.5871614
ChIJEYp46KfoaC4RCBn1TVt6Wvc,J.CO Donuts • festLink,-6.9294104,107.5870173,4.5,1352,katering,"bakery,cafe,establishment,food,point_of_interest",Festival Citylink,-6.9291833,107.5871614
ChIJj_-N7KfoaC4RD6Py5ISh-r0,Game Master Citylink,-6.9296558,107.5860381,4.7,704,lainnya,"establishment,point_of_interest",Festival Citylink,-6.9291833,107.5871614
ChIJ-_-vlU3maC4RJ6GnkQpl1rg,Se'i Sapi Lamalera,-6.8982585,107.6174532,4.6,11229,katering,"establishment,food,point_of_interest,restaurant",Gasibu,-6.8992242,107.6179718
ChIJ62TRiukaEQURhrh2QXSMi1I,Telkom Indonesia Graha Merah Putih Bandung,-6.898181,107.619195,4.6,1993,lainnya,"establishment,point_of_interest",Gasibu,-6.8992242,107.6179718
ChIJh_I2brPnaC4R7NL3POGbe2c,Bank Mandiri KCP Bandung Surapati,-6.8995012,107.6168693,4.6,675,finansial,"atm,bank,establishment,finance,point_of_interest",Gasibu,-6.8992242,107.6179718
ChIJq-Iz0O_naC4Rgw6iPBaO_RM,"DARMA Hipnoterapi Bandung - Terapi Kecemasan, Trauma & Luka Batin",-6.8970645,107.6147239,4.6,44,kesehatan,"establishment,health,point_of_interest",Panatayudha B,-6.8979463,107.6161299
ChIJNSo51U3maC4RfxP1xG0dJsA,Tricada Intronik (Tritronik),-6.899445099999999,107.6157758,4.8,43,lainnya,"establishment,point_of_interest",Panatayudha B,-6.8979463,107.6161299
ChIJl28eAVLmaC4Re36tDx9xkyI,Bank BRI Unit Dipatiukur,-6.896929,107.615871,3.0,28,finansial,"atm,bank,establishment,finance,point_of_interest",Panatayudha B,-6.8979463,107.6161299
ChIJc1znl03maC4Rugq9OyQehk8,Alfamart H. Hasan,-6.8983104,107.6176701,3.7,22,komersial,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest",Panatayudha B,-6.8979463,107.6161299
ChIJIbQAD1HmaC4RhLH1lPIedTM,Indomaret,-6.8939638,107.6135886,4.2,31,komersial,"convenience_store,establishment,food,point_of_interest,store",Rumah Sakit Santo Borromeus,-6.8942995,107.613073
ChIJPdIGdlbmaC4R98x7Rp8e128,Richeese Factory Dipatiukur,-6.8878312,107.6150776,4.3,3104,katering,"establishment,food,point_of_interest,restaurant",Masjid Baiturrahman,-6.8866077,107.6150134
ChIJixgIqvjmaC4RA4keBuYkLWM,Universitas Komputer Indonesia (UNIKOM),-6.8870248,107.61547,4.8,2003,pendidikan,"establishment,point_of_interest,university",Masjid Baiturrahman,-6.8866077,107.6150134
ChIJz_KoYfjmaC4RVjRB7TBndQs,Tune Hotel,-6.885809999999999,107.612488,4.2,1078,lainnya,"establishment,lodging,point_of_interest",Masjid Baiturrahman,-6.8866077,107.6150134
ChIJGZHPr_jmaC4RCTAPoM88AbQ,Rumah Makan Boga Raso,-6.885941099999999,107.6148699,4.5,176,katering,"establishment,food,point_of_interest,restaurant",Masjid Baiturrahman,-6.8866077,107.6150134
ChIJ3UJxLVTmaC4RpUrOPd80RLo,ATM BNI,-6.8867135,107.6151659,4.1,41,finansial,"bank,establishment,finance,point_of_interest",Masjid Baiturrahman,-6.8866077,107.6150134
ChIJ302SPE7maC4R9W_5uwI4JBo,CO&CO Space,-6.897841199999999,107.6137406,4.4,383,lainnya,"establishment,point_of_interest,real_estate_agency",Cikapayang Dago 2,-6.8988066,107.6135041
ChIJ377IO07maC4RS6Qfq3JLado,Loka Lima,-6.897841,107.613741,4.4,296,katering,"establishment,food,point_of_interest,restaurant",Cikapayang Dago 2,-6.8988066,107.6135041
ChIJN7mLXGDmaC4Rh2tKgTVpv2A,Little Tokyo Shabu Shabu,-6.8993657,107.6143648,4.8,260,katering,"establishment,food,point_of_interest,restaurant",Cikapayang Dago 2,-6.8988066,107.6135041
ChIJx7J8TvjmaC4RUTPQGXC9SZI,House Sangkuriang Bandung,-6.8845928,107.6115341,4.5,2621,lainnya,"establishment,lodging,point_of_interest",Babakan Siliwangi,-6.8851544,107.6115122
ChIJJQ4EI_jmaC4RzsRUvrgsuPE,Sasana Olahraga Ganesha (Saraga) ITB,-6.8856584,107.6103208,4.6,1668,lainnya,"establishment,point_of_interest",Babakan Siliwangi,-6.8851544,107.6115122
ChIJFQ2odfjmaC4REQwFAkT9Qtw,Saraga ITB Swimming Pool,-6.8862899,107.6106699,4.5,1561,lainnya,"establishment,point_of_interest",Babakan Siliwangi,-6.8851544,107.6115122
ChIJmRagq_nmaC4Ram4FE67Tx_E,cikopi di cisitu,-6.884199000000001,107.612381,4.6,1058,katering,"cafe,establishment,food,point_of_interest,store",Babakan Siliwangi,-6.8851544,107.6115122
ChIJ_zm31FHmaC4REH38Wr-v004,Oleh Oleh Bandung | Batagor Coy | Kuliner Bandung Paling Dicari,-6.896941099999999,107.6126385,4.5,627,katering,"establishment,food,point_of_interest,restaurant",SMAN 1 Bandung,-6.8954684,107.612791
ChIJ4_7_W1DmaC4RBk3bQTKGzRE,Ganesha Mocktail,-6.8948554,107.6115855,4.4,316,katering,"cafe,establishment,food,point_of_interest,restaurant",SMAN 1 Bandung,-6.8954684,107.612791
ChIJs_LdZlfmaC4Ra5u5jUbEPRU,Perpustakaan Pusat ITB,-6.8882232,107.610737,4.7,244,pendidikan,"establishment,library,point_of_interest",Sabuga ITB,-6.8877112,107.6092292
ChIJ7YKHu1DmaC4RoKArbfbZuEE,Teknik Kimia ITB,-6.888993999999999,107.6095767,4.9,62,lainnya,"establishment,point_of_interest",Sabuga ITB,-6.8877112,107.6092292
ChIJwSt9vFDmaC4Rz333YN2eJR4,UPT Layanan Bahasa ITB,-6.8881261,107.6094405,4.3,50,pendidikan,"establishment,point_of_interest,university",Sabuga ITB,-6.8877112,107.6092292
ChIJfayklvfmaC4RlAvDHG5ZbCE,Auditorium SBM ITB,-6.888227199999999,107.6090784,4.5,49,lainnya,"establishment,point_of_interest",Sabuga ITB,-6.8877112,107.6092292
ChIJ-VhA41fmaC4RRJzaZMFsgZ8,Tempat Parkir Sasana Budaya Ganesha (Sabuga),-6.8871588,107.6087282,3.3,36,lainnya,"establishment,parking,point_of_interest",Sabuga ITB,-6.8877112,107.6092292
ChIJg7HJZ1fmaC4RYXnj3NzjeCQ,Institut Teknologi Bandung,-6.890361700000001,107.6101912,4.8,6100,pendidikan,"establishment,point_of_interest,university",Tamansari ITB,-6.8898031,107.6081075
ChIJZ-igFlDmaC4RbwgZye2oLXY,Fakultas Teknik Mesin Dan Dirgantara (FTMD) ITB,-6.890005599999999,107.6088588,4.8,132,lainnya,"establishment,point_of_interest",Tamansari ITB,-6.8898031,107.6081075
ChIJgbMqmmTmaC4RHW-IFa4hGqY,HobbyStar,-6.8893904,107.6077154,4.6,76,komersial,"establishment,point_of_interest,store",Tamansari ITB,-6.8898031,107.6081075
ChIJaVZmKVjmaC4Rs7JjJTvoC0s,Sekolah Ilmu dan Teknologi Hayati ITB,-6.8895573,107.6095188,4.8,76,pendidikan,"establishment,point_of_interest,school",Tamansari ITB,-6.8898031,107.6081075
ChIJR_DSq1DmaC4RU7FHyo8fqoY,Aula Barat ITB,-6.892425100000001,107.6099353,4.7,1178,lainnya,"establishment,point_of_interest",Tamansari (Bonbin),-6.8933358,107.6083233
ChIJmfCdFlDmaC4R0BuE4ybz0rE,FTSL ITB: Fakultas Teknik Sipil dan Lingkungan ITB,-6.8928129,107.6102129,4.7,52,lainnya,"establishment,point_of_interest",Tamansari (Bonbin),-6.8933358,107.6083233
ChIJOUfqa0jmaC4RuMttIwAbwgs,Bank MNC International,-6.8994722,107.6131317,3.2,37,finansial,"bank,establishment,finance,point_of_interest",Cikapayang Dago 1,-6.8990682,107.612053
ChIJh8ptk-HmaC4RiTrpASMD0Rs,DANAMON BANDUNG JUANDA,-6.8992513,107.6130298,3.7,35,finansial,"bank,establishment,finance,point_of_interest",Cikapayang Dago 1,-6.8990682,107.612053
ChIJyeYjCvbmaC4RO40HZ14gpjo,Grand Tjokro Premiere Bandung,-6.886322799999999,107.6038342,4.5,16917,katering,"establishment,food,lodging,point_of_interest,restaurant",SDN 065 Cihampelas,-6.8870174,107.6041117
ChIJV6TPFlzmaC4RDKJOojwDuTU,Dapur Dahapati,-6.8873438,107.602383,4.5,3567,katering,"establishment,food,point_of_interest,restaurant",SDN 065 Cihampelas,-6.8870174,107.6041117
ChIJzfbKyljmaC4Ry8hNVUcvum0,Pertamina Gas Station 34.40121 Cihampelas,-6.8886453,107.6038247,4.3,1165,lainnya,"establishment,gas_station,point_of_interest",SDN 065 Cihampelas,-6.8870174,107.6041117
ChIJwywXyVjmaC4Rry4aYJ9MrCo,Collection O Cihampelas Near Ciwalk Formerly Regia Cihampelas,-6.8886805,107.6041684,4.2,641,lainnya,"establishment,lodging,point_of_interest",SDN 065 Cihampelas,-6.8870174,107.6041117
ChIJeVuVx7LnaC4RUFrOewi51WY,Dago Wisata Tour Umroh & Haji,-6.897737500000001,107.6224055,4.7,1088,lainnya,"establishment,point_of_interest,travel_agency",Distan Jabar,-6.8991317,107.6225183
ChIJ-___T7HnaC4RdJsIbGV4B2g,Rud Runner Surapati (Toko Sepatu Lari Bandung),-6.8990016,107.6211331,4.6,556,komersial,"establishment,point_of_interest,shoe_store,store",Distan Jabar,-6.8991317,107.6225183
ChIJb4sG37LnaC4Ra-TYl-UW_iw,Badan Kepegawaian Negara Kantor Regional III,-6.899261999999999,107.622659,4.4,257,lainnya,"establishment,point_of_interest",Distan Jabar,-6.8991317,107.6225183
ChIJrxC2xrLnaC4RMu9rDsmtv0g,DORM Casadenuca,-6.8982556,107.6219056,4.0,91,lainnya,"establishment,point_of_interest",Distan Jabar,-6.8991317,107.6225183
ChIJt0U20LLnaC4Rz08vANrtGaE,Unit Bisnis Tangki Air Minum,-6.8988644,107.6221182,4.2,68,lainnya,"establishment,point_of_interest",Distan Jabar,-6.8991317,107.6225183
ChIJu0lIwbXnaC4RZizxUG1F0cc,Rumah Makan Boemi Mitoha,-6.905252,107.6260676,4.6,8877,katering,"establishment,food,point_of_interest,restaurant",Pet Park,-6.9048721,107.6264722
ChIJM2kxPLXnaC4RbXrmeWFgDk4,Happy Go Lucky,-6.905995,107.6259643,4.5,604,komersial,"clothing_store,establishment,point_of_interest,store",Pet Park,-6.9048721,107.6264722
ChIJYUQOvbXnaC4RNvw98ZYANr8,Agro Meat Shop,-6.905637,107.625378,4.8,401,katering,"establishment,food,point_of_interest,store",Pet Park,-6.9048721,107.6264722
ChIJCfSWFTrmaC4R22PMVdzGW9A,Gedung Indonesia Menggugat,-6.913537499999999,107.608023,4.5,962,lainnya,"establishment,museum,point_of_interest,tourist_attraction",SMK Negeri 1 Bandung,-6.913012,107.6089856
ChIJt7PwHDrmaC4RVzrk8f7vDtc,SMKN 1 Kota Bandung,-6.9131564,107.6088987,4.8,630,pendidikan,"establishment,point_of_interest,school",SMK Negeri 1 Bandung,-6.913012,107.6089856
ChIJRXb8YannaC4RrSTFK5FbMYs,OYO 1446 Patradisa Hotel,-6.9123715,107.6090599,3.4,547,lainnya,"establishment,lodging,point_of_interest",SMK Negeri 1 Bandung,-6.913012,107.6089856
ChIJv8eA8DnmaC4RimfjfqP3dFQ,Radius Audioworks,-6.9121441,107.6088644,4.9,282,komersial,"car_repair,electronics_store,establishment,point_of_interest,store",SMK Negeri 1 Bandung,-6.913012,107.6089856
ChIJt7PmcTrmaC4RwUZ8-5FwgXc,Bank Indonesia Cabang Bandung,-6.914508499999999,107.6095587,4.2,242,finansial,"bank,establishment,finance,point_of_interest",SMK Negeri 1 Bandung,-6.913012,107.6089856
ChIJG4J-LcnnaC4RnHDNFm-ImSI,Calysta Skin Care Cendana,-6.908685999999999,107.6287284,4.9,254,kesehatan,"beauty_salon,establishment,health,point_of_interest",SDN 062 Ciujung Bandung (Lapangan Supratman B),-6.9072435,107.6296905
ChIJZeeNSbbnaC4R2xxK2quSHlM,Telkom Regional III,-6.9054445,107.629483,4.4,154,lainnya,"establishment,point_of_interest",SDN 062 Ciujung Bandung (Lapangan Supratman B),-6.9072435,107.6296905
ChIJzfLz2HLmaC4Rx--T3bd6rRU,Wahana Motor Bandung,-6.907803299999999,107.5831722,4.8,1349,komersial,"car_repair,establishment,point_of_interest,store",Abdurachman Saleh,-6.9075137,107.583161
ChIJgx0wO3PmaC4Rg7VS_jgYW7k,"Shop & Drive - Husein, Bandung",-6.907821299999999,107.5823479,4.9,392,komersial,"car_repair,establishment,point_of_interest,store",Abdurachman Saleh,-6.9075137,107.583161
ChIJH0eRmBbmaC4RaAAoBj1Nu1A,Apotek Kimia Farma Abdul Rahman Saleh,-6.907689,107.5840197,4.4,283,kesehatan,"establishment,health,pharmacy,point_of_interest,store",Abdurachman Saleh,-6.9075137,107.583161
ChIJ918zPHPmaC4RPQtsczJLk5E,Venus Barbershop,-6.9075006,107.5820008,4.5,277,kesehatan,"establishment,hair_care,health,point_of_interest",Abdurachman Saleh,-6.9075137,107.583161
ChIJ82DRO3PmaC4RLROSPT9rsY4,Mayasari Abdul Rahman Saleh - Bakery Oleh Oleh Khas Bandung,-6.907794200000001,107.5832703,4.9,124,katering,"bakery,establishment,food,point_of_interest,store",Abdurachman Saleh,-6.9075137,107.583161
ChIJ7RAw2cjnaC4Rj-fHswBWb6Y,Taman Superhero,-6.9108978,107.6305261,4.4,5169,rekreasi,"amusement_park,establishment,park,point_of_interest",Supratman 1,-6.9102039,107.6321664
ChIJ8Uigz8jnaC4R06vrl_rNtqI,Let's Go Gelato Bengawan,-6.911560499999999,107.6312602,4.6,1748,katering,"cafe,establishment,food,point_of_interest,store",Supratman 1,-6.9102039,107.6321664
ChIJNWKeOsnnaC4Rdu-GJx8wbVU,Biara Ursulin Bandung,-6.911573199999999,107.6328457,4.7,68,lainnya,"establishment,place_of_worship,point_of_interest",Supratman 1,-6.9102039,107.6321664
ChIJiS1CjsjnaC4RO2JbHYAOkyI,Kesbangpol Jawa Barat,-6.9098354,107.6323549,4.4,64,lainnya,"establishment,local_government_office,point_of_interest",Supratman 1,-6.9102039,107.6321664
ChIJ-YL9yU_maC4RRmiCJD_WzSM,Imajirent Bandung | Rental Kamera & Multimedia,-6.896452999999999,107.6169543,5.0,2629,komersial,"electronics_store,establishment,home_goods_store,point_of_interest,store",Panatayudha A,-6.8979268,107.6162121
ChIJdUFAPMzlaC4Rgfvm1XsI9gw,SPBU Pertamina 34-40519 Jend. H. Amir Machmud,-6.893161399999999,107.5581845,4.3,1430,lainnya,"establishment,gas_station,point_of_interest",Jalan Budi,-6.8921787,107.5580608
ChIJUxCL5MzlaC4RbR-Jxxm2aQM,Homestay Budihouse,-6.890789600000001,107.5589145,4.1,580,lainnya,"establishment,lodging,point_of_interest",Jalan Budi,-6.8921787,107.5580608
ChIJq6qqar3maC4ROPhbK44IQ_g,SMKN 11 Bandung,-6.8905271,107.5583301,4.7,332,pendidikan,"establishment,point_of_interest,school,secondary_school",Jalan Budi,-6.8921787,107.5580608
ChIJj2fx48zlaC4RmrNUag6ufTQ,Airy Eco Budi Cimahi,-6.8905806,107.5587424,4.0,199,lainnya,"establishment,lodging,point_of_interest",Jalan Budi,-6.8921787,107.5580608
ChIJnygdYMzlaC4RTds90VK4JMM,Indomaret,-6.891583,107.5578314,4.1,64,komersial,"convenience_store,establishment,food,point_of_interest,store",Jalan Budi,-6.8921787,107.5580608
ChIJHRU-DdvlaC4RWLZlTqklygU,SPBU Pertamina (SPBU Panghegar),-6.902728499999999,107.5646985,4.4,2828,lainnya,"establishment,gas_station,point_of_interest",SMAN 13 Bandung A,-6.9033251,107.5648355
ChIJdV6M8IHoaC4RcWrupc3iVxY,Veneta System Refill Center Cibeureum,-6.902560599999999,107.5648949,4.4,82,komersial,"establishment,point_of_interest,store",SMAN 13 Bandung A,-6.9033251,107.5648355
ChIJNf_IZtzlaC4RK38zXgAg1Yw,Indomaret,-6.905253099999999,107.5657372,4.2,52,komersial,"convenience_store,establishment,food,point_of_interest,store",SMAN 13 Bandung A,-6.9033251,107.5648355
ChIJg_8lGtvlaC4RI-XVpSnDHoU,"Batagor Bloder, Asrama Kipal",-6.9021988,107.5643984,4.8,36,katering,"establishment,food,point_of_interest,restaurant",SMAN 13 Bandung A,-6.9033251,107.5648355
ChIJT5K0DOHlaC4RscPbJ3-K1n4,PT Suryaputra Sarana,-6.913019599999999,107.5708934,4.5,477,komersial,"car_dealer,establishment,point_of_interest,store",Rajawali Barat,-6.9108914,107.5701692
ChIJewMr8ODlaC4RkZFRGmpb0f4,Indomaret Rajawali,-6.9109048,107.5704934,4.1,202,finansial,"atm,convenience_store,establishment,finance,food",Rajawali Barat,-6.9108914,107.5701692
ChIJN6ClG-HlaC4RehpgZareSuw,Bpr Ks,-6.9121253,107.5703017,4.7,141,finansial,"bank,establishment,finance,point_of_interest",Rajawali Barat,-6.9108914,107.5701692
ChIJoxS6YeLlaC4RC1JJUUEbnoU,Rajawali Neon Advertising,-6.9094584,107.5712918,4.7,127,lainnya,"establishment,general_contractor,point_of_interest",Rajawali Barat,-6.9108914,107.5701692
ChIJI5zOTODlaC4RyS9HrYk-noM,Toko pompa air submersable,-6.9115667,107.572245,4.9,119,lainnya,"establishment,point_of_interest",Rajawali Barat,-6.9108914,107.5701692
ChIJjbRDxOHlaC4RC-LoV7W3cj8,Rumah Sakit Rajawali,-6.9123965,107.5734226,4.3,1099,kesehatan,"establishment,health,hospital,point_of_interest",Plaza Telkom Rajawali,-6.9129112,107.5754041
ChIJqSkqdgrmaC4RtZ7d2rryYCE,BNI Rajawali Bandung,-6.912312699999999,107.5741198,4.1,45,finansial,"atm,bank,establishment,finance,point_of_interest",Plaza Telkom Rajawali,-6.9129112,107.5754041
ChIJXxL84YDoaC4RMQmkYGjE_MQ,In Parfume Fragrance,-6.9344652,107.6249294,4.5,20927,komersial,"clothing_store,establishment,point_of_interest,store",Hotel Horison A,-6.9343466,107.6253125
ChIJcUpTH3zoaC4RBirxUY_mhQ0,Hotel Benua,-6.9332984,107.625786,4.1,2911,lainnya,"establishment,lodging,point_of_interest",Hotel Horison A,-6.9343466,107.6253125
ChIJ-QDnQ3zoaC4R4tlQhsEg_GA,Super Indo Mall Piset Square,-6.9344,107.625683,4.3,413,katering,"establishment,food,grocery_or_supermarket,point_of_interest,store",Hotel Horison A,-6.9343466,107.6253125
ChIJQ16z8GnoaC4ROpNXa0Rz4gM,TribunJabar,-6.935846199999999,107.6261282,4.6,272,lainnya,"establishment,point_of_interest",Hotel Horison A,-6.9343466,107.6253125
ChIJ8zZfhJLoaC4RKP4Xhwsasls,Pd al ankabuy beras ciawi Pasar Kembar Mas,-6.9468583,107.609165,4.1,2292,lainnya,"establishment,point_of_interest",Simpang By Pass Soekarno Hatta B,-6.9483976,107.6087474
ChIJq6qqqj_paC4RG-XQ0LIkySA,J&T Express Agen Jabar (PT. Global Jet Express),-6.948272999999999,107.607118,3.0,1193,lainnya,"establishment,point_of_interest",Simpang By Pass Soekarno Hatta B,-6.9483976,107.6087474
ChIJVVVVxZLoaC4RmNbNYZgy2C4,SPBU Pertamina 34-40207,-6.9479128,107.6075944,4.2,743,lainnya,"establishment,gas_station,point_of_interest",Simpang By Pass Soekarno Hatta B,-6.9483976,107.6087474
ChIJO0S8OeLlaC4RPxhsYXkTedo,Giri Purwa Seni,-6.9481213,107.6087332,4.5,558,komersial,"establishment,point_of_interest,store",Simpang By Pass Soekarno Hatta B,-6.9483976,107.6087474
ChIJGSJoVu3oaC4RkpZSVzXFcc4,Lantai Dua Music Studio,-6.9491908,107.6095679,4.4,191,komersial,"establishment,point_of_interest,store",Simpang By Pass Soekarno Hatta B,-6.9483976,107.6087474
ChIJ19fmWPLoaC4RO-149HCtnaU,Indscript Creative,-6.9526546,107.6120745,4.8,234,lainnya,"establishment,point_of_interest",SPBU Moh. Toha,-6.9546052,107.6115668
ChIJfWsxlcXnaC4RVSy_E6TGO2Y,Jaya Makmur Shop,-6.9130841,107.6346274,4.6,119,lainnya,"car_repair,establishment,point_of_interest",SPBU Ahmad Yani,-6.9129503,107.6339249
ChIJT6uNqyXmaC4RUNBW9OmpG-8,Menara BRI Bandung,-6.9208761,107.6073907,4.6,812,lainnya,"establishment,point_of_interest,real_estate_agency",Kantor Pos Banceuy,-6.9205635,107.6064724
ChIJL4CdYS_maC4RA6WSGE0ELsI,Kantor Pos BANDUNG,-6.920793,107.6061199,4.0,503,finansial,"establishment,finance,point_of_interest,post_office",Kantor Pos Banceuy,-6.9205635,107.6064724
ChIJNUQ7zU_maC4REte6oO9OBsE,Dolarindo Money Changer Dago,-6.8978692,107.6125515,4.8,378,finansial,"establishment,finance,point_of_interest",Kartikasari A,-6.8975222,107.6127527
ChIJ89SjvzfmaC4R7B2ETspwK0M,D'Cost Seafood Bandung Indah Plaza,-6.9089916,107.6108989,4.2,1501,katering,"establishment,food,point_of_interest,restaurant",Bandung Indah Plaza,-6.9088987,107.6107066
ChIJEQNaKjbmaC4R_qD8KAWMmuA,RedDoorz Plus Near BIP,-6.907727299999999,107.6129711,4.6,135,lainnya,"establishment,lodging,point_of_interest",Bandung Indah Plaza,-6.9088987,107.6107066
ChIJ1TufmjDmaC4Rcpfrt-gbdVk,"Gereja Katedral Bandung, Santo Petrus",-6.9148463,107.6106056,4.8,5380,lainnya,"church,establishment,place_of_worship,point_of_interest,tourist_attraction",Merdeka,-6.9127381,107.6105131
ChIJf4jk_z7maC4RylVSNbeLDz8,Fabriku By Kenari | Toko Bahan Kaos Premium Sejak 1967,-6.911135600000001,107.6114903,4.7,224,komersial,"establishment,home_goods_store,point_of_interest,store",Merdeka,-6.9127381,107.6105131
ChIJG_bHazDmaC4Rt3nMaYCG5tk,éL Hotel Bandung,-6.9161169,107.6106194,4.6,21324,lainnya,"establishment,lodging,point_of_interest",Bank Indonesia,-6.9145476,107.6090706
ChIJSZ02fjvmaC4RgcZ1KgE2sL0,Kedaton Hotel Bandung,-6.915509,107.6078497,4.3,3290,lainnya,"establishment,lodging,point_of_interest",Bank Indonesia,-6.9145476,107.6090706
ChIJCSYyqzrmaC4RapU1u49o2HQ,Mandiri Unit Mikro Braga,-6.915336099999999,107.6087663,4.8,639,finansial,"atm,bank,establishment,finance,point_of_interest",Bank Indonesia,-6.9145476,107.6090706
ChIJQ8rnRDrmaC4RsZ2dZBcoXYo,PP PERSATUAN ISLAM (PERSIS),-6.914689999999999,107.607701,4.8,747,lainnya,"establishment,point_of_interest",Perintis Kemerdekaan,-6.9139566,107.6078989
ChIJZ9fF5DvmaC4RijrC0roRT-I,Arion Suites Hotel Bandung,-6.9132519,107.6041902,4.5,4189,lainnya,"establishment,lodging,point_of_interest",Stasiun Timur,-6.9153549,107.6044803
ChIJhWWPG5zoaC4RUTPRDdvwwGc,Rajawali Sport,-6.91515,107.6043621,4.5,251,komersial,"establishment,point_of_interest,store",Stasiun Timur,-6.9153549,107.6044803
ChIJW7ETk-qxaC4Rs12Jah21NMw,Bandung City Center,-6.912855299999999,107.6048355,4.3,196,lainnya,"establishment,lodging,point_of_interest",Stasiun Timur,-6.9153549,107.6044803
ChIJ7d_KNkjmaC4Rhl2eIxEKwq8,The Harvest Cakes,-6.9053289,107.6102687,4.5,1626,katering,"bakery,establishment,food,point_of_interest,store",Riau XL,-6.9067978,107.6096233
ChIJr9Q3Q0jmaC4RAzYBKB6lCgk,Bank DBS Indonesia,-6.9058452,107.6102835,4.6,239,finansial,"bank,establishment,finance,point_of_interest",Riau XL,-6.9067978,107.6096233
ChIJKWhcpUbmaC4RIIiBQwnPqCw,Sahabat Shuttle Cihampelas,-6.903109799999999,107.6044806,4.5,715,lainnya,"establishment,point_of_interest",Linggawastu,-6.9039636,107.6053609
ChIJ___vV0HmaC4RpaSg9VEB_Yg,Bobobox Pods Cipaganti,-6.9027376,107.6030524,4.6,445,lainnya,"establishment,lodging,point_of_interest",Linggawastu,-6.9039636,107.6053609
ChIJKQDOl0bmaC4RIuOFnMTbTF4,Urbanview Hotel Sakura Bandung,-6.903428,107.605302,4.3,179,lainnya,"establishment,lodging,point_of_interest",Linggawastu,-6.9039636,107.6053609
ChIJTzgWHz3kaC4RZ28wCl_ZzaY,Aberta Rental Mobil Bandung,-6.9259885,107.6065785,4.9,303,lainnya,"car_rental,establishment,point_of_interest",ITC Kebon Kalapa,-6.926731,107.6059089
ChIJR8p24SbmaC4RsWedCiu5tyQ,Bekam BRC Pusat Kota Bandung,-6.925856,107.6049672,5.0,60,kesehatan,"establishment,health,point_of_interest",ITC Kebon Kalapa,-6.926731,107.6059089
