tas_nit_id,n_points,avg_distance_to_stop,min_distance_to_stop,max_distance_to_stop,nearest_stop_name,street_name,highway_type,center_lat,center_lon,walking_class
5458169530_11106971273_STOP356,2,205.0,179.9,230.1,Panyileukan,Jalan Soekarno-Hatta,trunk,-6.935527831241566,107.71398400770528,Dekat (200-400m)
5458169530_11106971273_STOP379,3,249.20000000000002,221.9,278.8,Pangkalan DAMRI Cibiru,Jalan Soekarno-Hatta,trunk,-6.93544568208821,107.71511132318169,Dekat (200-400m)
5458169530_11106971279_STOP230,3,174.83333333333334,125.2,224.8,Bundaran Cibiru,Jalan Soekarno-Hatta,secondary,-6.935421747652966,107.71601930652288,Sangat Dekat (<200m)
5458169530_11106971279_STOP356,4,205.075,129.7,280.5,Panyileukan,Jalan Soekarno-Hatta,secondary,-6.935598847294385,107.71399388831679,Dekat (200-400m)
5458169530_11106971279_STOP379,1,252.9,252.9,252.9,Pangkalan DAMRI Cibiru,Jalan Soekarno-Hatta,secondary,-6.935514456918158,107.71512099368084,Dekat (200-400m)
5458169533_2634710039_STOP230,1,57.4,57.4,57.4,Bundaran Cibiru,Bunderan Cibiru,trunk,-6.934898200000004,107.7174158,Sangat Dekat (<200m)
5458169533_35131598_STOP230,2,81.55,57.4,105.7,Bundaran Cibiru,Jalan Abdul Haris Nasution,trunk,-6.934698022576732,107.7173316911832,Sangat Dekat (<200m)
5458215975_5447158309_STOP719,1,34.0,34.0,34.0,Terminal Angkot Buah Batu-GBA,,primary,-6.954095999999993,107.6402643,Sangat Dekat (<200m)
5458215975_9626125965_STOP719,1,34.0,34.0,34.0,Terminal Angkot Buah Batu-GBA,Jalan Marga Cinta,primary,-6.954095999999993,107.6402643,Sangat Dekat (<200m)
5458564731_2746819080_STOP324,2,294.35,269.2,319.5,Bluebird B,Jalan Buah Batu,primary,-6.960990506745057,107.63893623627428,Dekat (200-400m)
5458564731_2746819080_STOP329,1,358.7,358.7,358.7,Puskesmas Kujangsari A,Jalan Buah Batu,primary,-6.961647227024588,107.63876864503275,Dekat (200-400m)
5458564731_3472154933_STOP324,1,269.2,269.2,269.2,Bluebird B,,primary_link,-6.960771600000006,107.6389921,Dekat (200-400m)
5460926047_1658956030_STOP125,2,80.7,78.2,83.2,BPJS Pasteur,Jalan Sukawarna,tertiary,-6.892567945011498,107.58232890670166,Sangat Dekat (<200m)
5460926047_1658956030_STOP15,1,182.4,182.4,182.4,Mall d'Botanica,Jalan Sukawarna,tertiary,-6.893994608508436,107.58428514152764,Sangat Dekat (<200m)
5460926047_1658956030_STOP378,4,130.5,92.8,174.2,Warung Cepot,Jalan Sukawarna,tertiary,-6.893503898719979,107.58328459248465,Sangat Dekat (<200m)
5460926047_1658956030_STOP490,5,156.64,145.1,175.7,Djundjunan 3,Jalan Sukawarna,tertiary,-6.894175314365791,107.58562166681376,Sangat Dekat (<200m)
5460926047_1658956030_STOP630,1,145.3,145.3,145.3,Sukamulya,Jalan Sukawarna,tertiary,-6.894026365497053,107.58694723641972,Sangat Dekat (<200m)
5460926047_1773328595_STOP125,1,83.2,83.2,83.2,BPJS Pasteur,Jalan Dr. Djunjunan,trunk,-6.892391899999995,107.5821877,Sangat Dekat (<200m)
5460926047_1773328595_STOP241,1,103.9,103.9,103.9,Simpang Surya Sumantri Pasteur,Jalan Dr. Djunjunan,trunk,-6.892367880181825,107.581736541615,Sangat Dekat (<200m)
5460926051_1658426557_STOP127,11,148.1,23.4,324.3,Maranatha,Jalan Prof. Dr. Surya Soemantri,primary,-6.886390393262289,107.58136004861257,Sangat Dekat (<200m)
5460926051_1658426557_STOP241,7,132.21428571428572,25.0,274.6,Simpang Surya Sumantri Pasteur,Jalan Prof. Dr. Surya Soemantri,primary,-6.890443223358099,107.58139120733236,Sangat Dekat (<200m)
5460926051_1658426557_STOP352,3,116.13333333333333,66.0,166.3,Setrasari,Jalan Prof. Dr. Surya Soemantri,primary,-6.883229873898128,107.58146008343482,Sangat Dekat (<200m)
5460962097_13141223516_STOP114,7,285.9857142857143,136.9,434.8,Simpang Derwati,Jalan Gedebage Selatan,primary,-6.964155866632489,107.68690459030016,Dekat (200-400m)
5460962097_13141223516_STOP371,12,300.7416666666667,157.8,529.9,Magna,Jalan Gedebage Selatan,primary,-6.958973294919765,107.68668406800936,Dekat (200-400m)
5460962097_13141223516_STOP521,2,498.75,484.2,513.3,SDN 069 Cipamokolan Derwati,Jalan Gedebage Selatan,primary,-6.962131429403038,107.6867534114524,Sedang (400-800m)
5460962097_35138922_STOP371,14,414.1714285714285,175.5,699.5,Magna,Jalan Gedebage Selatan,primary,-6.953616617660289,107.68651221559207,Sedang (400-800m)
5460962097_5848061348_STOP371,1,175.5,175.5,175.5,Magna,Jalan Magna Raya,tertiary,-6.956513300000004,107.6864602,Sangat Dekat (<200m)
5461446468_2315712822_STOP3,1,672.5,672.5,672.5,Sukagalih,,tertiary,-6.886694899999994,107.5880745,Sedang (400-800m)
5461446470_5461446468_STOP3,1,669.0,669.0,669.0,Sukagalih,,tertiary,-6.886697399999995,107.5881533,Sedang (400-800m)
5461446470_5461446930_STOP3,3,621.9333333333334,575.6,669.0,Sukagalih,Jalan Suka Mulya,tertiary,-6.887147319166537,107.58817349900096,Sedang (400-800m)
5461446930_29377839_STOP3,11,379.58181818181816,235.1,571.4,Sukagalih,Jalan Suka Mulya,tertiary,-6.889805543652167,107.58819208741744,Dekat (200-400m)
5461446930_29377839_STOP630,2,222.85,199.5,246.2,Sukamulya,Jalan Suka Mulya,tertiary,-6.892603103033602,107.58804527935698,Dekat (200-400m)
5461446930_5461446468_STOP3,3,619.0,571.4,666.5,Sukagalih,Jalan Suka Mulya,tertiary,-6.887200453313049,107.5881157274476,Sedang (400-800m)
5461446959_2315712821_STOP127,4,752.85,750.8,755.6,Maranatha,Jalan Suka Mulya,tertiary,-6.885135323495924,107.58804461591659,Sedang (400-800m)
5461446959_2315712821_STOP3,1,715.4,715.4,715.4,Sukagalih,Jalan Suka Mulya,tertiary,-6.886262105845041,107.58812310530551,Sedang (400-800m)
5461446959_5455661685_STOP127,1,755.6,755.6,755.6,Maranatha,"['Jalan Cipedes Tengah', 'Jalan Setra Indah', 'Jalan Setra Indah Barat', 'Jalan Suka Mulya']",tertiary,-6.884459600000007,107.58799430000002,Sedang (400-800m)
5461446959_5455661685_STOP337,14,615.0428571428572,524.6,820.5,Karangsetra Waterland,"['Jalan Cipedes Tengah', 'Jalan Setra Indah', 'Jalan Setra Indah Barat', 'Jalan Suka Mulya']",tertiary,-6.880498229647813,107.59008421606153,Sedang (400-800m)
5461446959_5455661685_STOP352,5,732.9399999999999,692.5,788.7,Setrasari,"['Jalan Cipedes Tengah', 'Jalan Setra Indah', 'Jalan Setra Indah Barat', 'Jalan Suka Mulya']",tertiary,-6.883384873730163,107.58803760458423,Sedang (400-800m)
5461446959_5455661685_STOP477,1,775.3,775.3,775.3,Mandiri Sukajadi,"['Jalan Cipedes Tengah', 'Jalan Setra Indah', 'Jalan Setra Indah Barat', 'Jalan Suka Mulya']",tertiary,-6.883004045577702,107.58949132547092,Sedang (400-800m)
5463399920_312086670_STOP233,6,220.36666666666667,118.5,316.2,Sangkuriang,Jalan Sangkuriang,tertiary,-6.883099477737005,107.61009158696783,Dekat (200-400m)
5463399920_312086670_STOP66,3,347.8333333333333,339.5,361.2,Gandok,Jalan Sangkuriang,tertiary,-6.882392105752835,107.60855862896057,Dekat (200-400m)
5463596824_25448881_STOP519,1,118.9,118.9,118.9,Sumur Bandung,Jalan Sumur Bandung,tertiary,-6.886303599999996,107.611879,Sangat Dekat (<200m)
5463596824_5463596826_STOP519,1,118.9,118.9,118.9,Sumur Bandung,Jalan Sumur Bandung,tertiary,-6.886303599999996,107.611879,Sangat Dekat (<200m)
5463596826_25448881_STOP519,1,162.6,162.6,162.6,Sumur Bandung,Jalan Tamansari,secondary,-6.886646099999993,107.61164750000002,Sangat Dekat (<200m)
5463596826_29359329_STOP519,1,162.6,162.6,162.6,Sumur Bandung,Jalan Tamansari,secondary,-6.886646099999993,107.61164750000002,Sangat Dekat (<200m)
5463827264_1662376584_STOP591,2,46.65,28.3,65.0,Dago Asri A,Jalan Dago Asri Raya,tertiary,-6.878634059549512,107.61623298800944,Sangat Dekat (<200m)
5463827264_1708607132_STOP591,5,155.9,65.0,233.1,Dago Asri A,"['Jalan Alpina', 'Jalan Dago Asri Raya', 'Jalan Cisitu Lama VIII', 'Jalan Dago Asri IV']",tertiary,-6.878483324076393,107.61516746521629,Sangat Dekat (<200m)
5463827264_1708607132_STOP618,5,184.32,106.7,251.4,Pusdiklat Geologi Cisitu,"['Jalan Alpina', 'Jalan Dago Asri Raya', 'Jalan Cisitu Lama VIII', 'Jalan Dago Asri IV']",tertiary,-6.878669418968544,107.61338125003208,Sangat Dekat (<200m)
5463988176_13648191536_STOP163,1,74.8,74.8,74.8,Cikapayang Dago 2,Jalan Surapati,primary,-6.8988469000000014,107.6128334,Sangat Dekat (<200m)
5463988176_5825261665_STOP163,1,74.8,74.8,74.8,Cikapayang Dago 2,Jalan Ir. H. Djuanda,primary,-6.8988469000000014,107.6128334,Sangat Dekat (<200m)
5465992318_1663274762_STOP600,1,260.2,260.2,260.2,Seberang ITHB,,primary_link,-6.8890239000000015,107.6134757,Dekat (200-400m)
5465992318_1663274768_STOP268,3,202.96666666666667,181.7,227.6,Seberang UNIKOM,Jalan Ir. H. Djuanda,primary,-6.8881229992355495,107.61354404736676,Dekat (200-400m)
5465992318_1663274768_STOP600,1,260.2,260.2,260.2,Seberang ITHB,Jalan Ir. H. Djuanda,primary,-6.8890239000000015,107.6134757,Dekat (200-400m)
5465992888_10261582621_STOP600,1,197.6,197.6,197.6,Seberang ITHB,Jalan Dipatiukur,secondary,-6.890591400000001,107.6168134,Sangat Dekat (<200m)
5465992888_1857160826_STOP140,4,96.35,21.3,171.6,Dipatiukur,Jalan Dipatiukur,secondary,-6.8915561704075055,107.61739609642267,Sangat Dekat (<200m)
5465992888_1857160826_STOP600,1,197.6,197.6,197.6,Seberang ITHB,Jalan Dipatiukur,secondary,-6.890591400000001,107.6168134,Sangat Dekat (<200m)
5465993094_1663274762_STOP268,4,196.55,169.6,234.4,Seberang UNIKOM,Jalan Ir. H. Djuanda,primary,-6.888061041453055,107.61361149697997,Sangat Dekat (<200m)
5465993094_1663274768_STOP268,1,169.6,169.6,169.6,Seberang UNIKOM,Jalan Dayang Sumbi,tertiary,-6.887384499999997,107.6136515,Sangat Dekat (<200m)
5479191291_2518074025_STOP823,1,233.3,233.3,233.3,Gerbang Biru GBLA 1,Jalan Pintu Masuk GBLA,tertiary,-6.959062900000008,107.7103767,Dekat (200-400m)
5479191291_5479194193_STOP823,5,133.48,34.1,233.3,Gerbang Biru GBLA 1,,tertiary,-6.958172607576659,107.71052825184881,Sangat Dekat (<200m)
5479191291_5479194193_STOP824,10,236.61999999999998,16.4,461.4,Gerbang Biru GBLA 2,,tertiary,-6.9547996859722065,107.71080294452159,Dekat (200-400m)
5479191291_5479194193_STOP825,5,358.28000000000003,267.2,451.8,Stasiun Cimekar 1,,tertiary,-6.951424571765145,107.71105855168662,Dekat (200-400m)
5479194191_11136401953_STOP821,1,213.7,213.7,213.7,Gerbang Merah GBLA 1,Jalan Pintu Masuk GBLA,tertiary,-6.959251899999998,107.7156383,Dekat (200-400m)
5479194191_6408095332_STOP821,13,310.68461538461537,213.7,451.8,Gerbang Merah GBLA 1,Jalan Viking,tertiary,-6.961458140490569,107.71452930126718,Dekat (200-400m)
5479194191_6408095332_STOP822,7,585.8714285714286,482.9,696.9,Gerbang Merah GBLA 2,Jalan Viking,tertiary,-6.963918716076569,107.71092323416728,Sedang (400-800m)
5479194191_8408170536_STOP821,2,238.0,213.7,262.3,Gerbang Merah GBLA 1,,tertiary,-6.95919569026069,107.71585617929011,Dekat (200-400m)
5479194193_9729638579_STOP267,2,52.900000000000006,28.4,77.4,Stasiun Cimekar 2,,tertiary,-6.9482216402008765,107.70947178969439,Sangat Dekat (<200m)
5479194193_9729638579_STOP825,6,136.9,21.9,243.6,Stasiun Cimekar 1,,tertiary,-6.949254469105882,107.7107818382212,Sangat Dekat (<200m)
5479194193_9729638593_STOP825,1,243.6,243.6,243.6,Stasiun Cimekar 1,,tertiary_link,-6.950265500000008,107.7111008,Dekat (200-400m)
5482193683_5348770388_STOP120,3,47.06666666666666,13.0,89.2,Pasirluyu Selatan/Sukaati,Jalan Soekarno-Hatta,trunk,-6.949229512155171,107.62102622378787,Sangat Dekat (<200m)
5482193683_5348770388_STOP389,2,85.3,60.9,109.7,PT LEN Industri B,Jalan Soekarno-Hatta,trunk,-6.949153568707535,107.61989835628056,Sangat Dekat (<200m)
5482193683_5847788420_STOP120,10,223.64000000000001,13.0,446.8,Pasirluyu Selatan/Sukaati,Jalan Sukaati,tertiary,-6.951283852849464,107.62158053602954,Dekat (200-400m)
5482193683_5847788420_STOP122,11,692.3727272727273,473.1,926.8,STIE Inaba,Jalan Sukaati,tertiary,-6.955625376827883,107.62239943517015,Sedang (400-800m)
5482193683_5847788420_STOP335,3,1014.7666666666668,968.5,1061.5,LPKIA A,Jalan Sukaati,tertiary,-6.958583162959816,107.62295874304988,Jauh (>800m)
5482193900_10187187001_STOP120,2,80.7,56.7,104.7,Pasirluyu Selatan/Sukaati,Jalan Pasir Salam,tertiary,-6.948585646971076,107.62144902160111,Sangat Dekat (<200m)
5482193900_5397556729_STOP120,9,305.4111111111111,104.7,506.4,Pasirluyu Selatan/Sukaati,Jalan Pasir Salam,tertiary,-6.94656296911405,107.62126244277493,Dekat (200-400m)
5487599496_5489991816_STOP198,1,657.2,657.2,657.2,Karasak Lama,Jalan Raden Rangga Kencana,tertiary,-6.952562899999999,107.5985158,Sedang (400-800m)
5487650882_5353902843_STOP198,1,543.9,543.9,543.9,Karasak Lama,,tertiary_link,-6.951219299999993,107.5985661,Sedang (400-800m)
5487650882_5487599496_STOP198,4,601.45,543.9,658.0,Karasak Lama,Jalan Mekar Puspita,tertiary,-6.951890031097554,107.598515102303,Sedang (400-800m)
5487734495_5487734496_STOP135,1,1044.2,1044.2,1044.2,SD Negeri 005 Babakan Ciparay,Jalan Kopo Sayati,primary,-6.956973399999991,107.5822054,Jauh (>800m)
5487734496_29489290_STOP135,1,1059.3,1059.3,1059.3,SD Negeri 005 Babakan Ciparay,,primary_link,-6.9570847000000064,107.5821282,Jauh (>800m)
5487734496_5487734500_STOP135,3,1109.5,1059.3,1159.7,SD Negeri 005 Babakan Ciparay,Jalan Kopo Sayati,primary,-6.9574513031912915,107.58186387287593,Jauh (>800m)
5487734497_13010031522_STOP135,8,769.9875,594.0,946.0,SD Negeri 005 Babakan Ciparay,Jalan Kopo Sayati,primary,-6.954913792622189,107.58355678488819,Sedang (400-800m)
5487734497_5487734495_STOP135,2,970.9,946.0,995.8,SD Negeri 005 Babakan Ciparay,Jalan Kopo Sayati,primary,-6.956419812837454,107.58256191207248,Jauh (>800m)
5487734500_5348639876_STOP135,3,1145.4666666666665,1095.6,1195.0,SD Negeri 005 Babakan Ciparay,Jalan Kopo Sayati,primary,-6.957677944595543,107.58161972229244,Jauh (>800m)
5487734501_5487734497_STOP135,2,989.25,964.1,1014.4,SD Negeri 005 Babakan Ciparay,Jalan Kopo Sayati,primary,-6.956522011687785,107.58241558101967,Jauh (>800m)
5487734504_5487734501_STOP135,1,1044.2,1044.2,1044.2,SD Negeri 005 Babakan Ciparay,Jalan Akses Tol Kopo,primary_link,-6.956771899999999,107.5819029,Jauh (>800m)
5488117167_5488117175_STOP198,1,693.6,693.6,693.6,Karasak Lama,,tertiary,-6.952645999999998,107.5981041,Sedang (400-800m)
5488117168_5353902840_STOP198,1,684.4,684.4,684.4,Karasak Lama,Jalan Raden Rangga Kencana,tertiary,-6.952522200000006,107.5980882,Sedang (400-800m)
5488117168_5488117167_STOP198,1,684.4,684.4,684.4,Karasak Lama,,tertiary,-6.952522200000006,107.5980882,Sedang (400-800m)
5488117175_5353902926_STOP121,4,712.4,673.0,753.6,Leuwipanjang Soekarno Hatta,Jalan Indrayasa,tertiary,-6.952491880479843,107.59632347387455,Sedang (400-800m)
5488117175_5353902926_STOP198,2,722.45,706.2,738.7,Karasak Lama,Jalan Indrayasa,tertiary,-6.952601197217296,107.59767534862857,Sedang (400-800m)
5488117175_5353902926_STOP385,1,652.6,652.6,652.6,Seberang Terminal Leuwipanjang,Jalan Indrayasa,tertiary,-6.952386270471751,107.59519816608956,Sedang (400-800m)
5488117175_6468977370_STOP198,1,706.2,706.2,706.2,Karasak Lama,,tertiary,-6.952616799999999,107.5979009,Sedang (400-800m)
5489855947_3383341287_STOP338,2,36.95,22.3,51.6,Holis 2,Jalan Soekarno-Hatta,trunk,-6.924653497960163,107.57516288230045,Sangat Dekat (<200m)
5489855947_3383341287_STOP381,2,39.55,14.6,64.5,Holis 1,Jalan Soekarno-Hatta,trunk,-6.925546720823763,107.57530013367077,Sangat Dekat (<200m)
5489855947_3383341287_STOP398,1,39.1,39.1,39.1,Simpang Holis Soekarno Hatta,Jalan Soekarno-Hatta,trunk,-6.9239838999999925,107.5750579,Sangat Dekat (<200m)
5489977551_13413840425_STOP198,1,584.0,584.0,584.0,Karasak Lama,Jalan Mekar Laksana,tertiary,-6.953103299999994,107.6031446,Sedang (400-800m)
5489977551_5489991827_STOP198,6,575.7666666666667,569.8,584.0,Karasak Lama,Jalan Raden Rangga Kencana,tertiary,-6.953057085020139,107.60202961444645,Sedang (400-800m)
5489991814_13413840424_STOP198,6,558.8000000000001,552.1,571.1,Karasak Lama,Jalan Raden Rangga Kencana,tertiary,-6.952893431850566,107.60185823482357,Sedang (400-800m)
5489991814_5489991827_STOP198,1,561.0,561.0,561.0,Karasak Lama,,tertiary_link,-6.952768799999995,107.60073470000002,Sedang (400-800m)
5489991816_13413660892_STOP198,3,609.7666666666667,589.6,631.3,Karasak Lama,Jalan Raden Rangga Kencana,tertiary,-6.952651151679942,107.59941090626808,Sedang (400-800m)
5489991816_5489991817_STOP198,1,631.3,631.3,631.3,Karasak Lama,,tertiary_link,-6.952605099999992,107.5989611,Sedang (400-800m)
5489991817_5488117167_STOP198,2,656.75,644.2,669.3,Karasak Lama,Jalan Raden Rangga Kencana,tertiary,-6.952712695658878,107.5987235102416,Sedang (400-800m)
5489991817_5489991816_STOP198,1,644.2,644.2,644.2,Karasak Lama,,tertiary_link,-6.9527368999999934,107.5989483,Sedang (400-800m)
5489991827_13413660891_STOP198,2,584.85,579.0,590.7,Karasak Lama,Jalan Raden Rangga Kencana,tertiary,-6.952908251072531,107.60048545924317,Sedang (400-800m)
5489991827_5489991814_STOP198,1,579.0,579.0,579.0,Karasak Lama,,tertiary_link,-6.952930000000007,107.6007105,Sedang (400-800m)
5490125456_5353902327_STOP139,5,362.98,266.5,460.4,Jalan Haji Tatang Sumantri,Jalan Mekar Utama,tertiary,-6.954233303312644,107.60820691798463,Dekat (200-400m)
5490125456_5490125457_STOP139,1,460.4,460.4,460.4,Jalan Haji Tatang Sumantri,,tertiary_link,-6.953879399999991,107.6073749,Sedang (400-800m)
5490125457_5353902572_STOP139,3,513.8666666666667,464.4,563.5,Jalan Haji Tatang Sumantri,"['Jalan Mekar Utama', 'Jalan Mekar Laksana']",tertiary,-6.953824968590179,107.6068966865975,Sedang (400-800m)
5490125457_5353902572_STOP463,5,581.12,567.2,604.0,Ampera Soekarno Hatta,"['Jalan Mekar Utama', 'Jalan Mekar Laksana']",tertiary,-6.953338573470219,107.60517076274023,Sedang (400-800m)
5490125457_5490125456_STOP139,1,464.4,464.4,464.4,Jalan Haji Tatang Sumantri,,tertiary_link,-6.953986600000001,107.6073188,Sedang (400-800m)
5493008236_1666231704_STOP18,2,76.95,53.0,100.9,Pangkalan Angkot Cimindi,Jalan Jend. H. Amir Machmud,trunk,-6.894925085934597,107.55969062853268,Sangat Dekat (<200m)
5495698458_11458642953_STOP280,1,42.2,42.2,42.2,Kemenag Kanwil Jabar,Jalan Jendral Sudirman,primary,-6.917565499999994,107.5767383,Sangat Dekat (<200m)
5495698458_6616544863_STOP280,1,42.2,42.2,42.2,Kemenag Kanwil Jabar,Jalan Jendral Sudirman,primary_link,-6.917565499999994,107.5767383,Sangat Dekat (<200m)
5495700165_5344074236_STOP282,2,191.2,166.1,216.3,Sudirman 3,Jalan Jendral Sudirman,trunk,-6.91292874071172,107.57059957953163,Sangat Dekat (<200m)
5495700165_5344074236_STOP491,1,254.8,254.8,254.8,Seberang Gang Pelita,Jalan Jendral Sudirman,trunk,-6.913510100000005,107.5709482,Dekat (200-400m)
5504142700_3445484564_STOP282,2,191.25,166.1,216.4,Sudirman 3,Jalan Jendral Sudirman,trunk,-6.912978829418652,107.5705276977956,Sangat Dekat (<200m)
5504142700_3445484564_STOP491,1,250.2,250.2,250.2,Seberang Gang Pelita,Jalan Jendral Sudirman,trunk,-6.913559400000004,107.57087730000002,Dekat (200-400m)
5504142700_5495700165_STOP491,1,250.2,250.2,250.2,Seberang Gang Pelita,,trunk_link,-6.913559400000004,107.57087730000002,Dekat (200-400m)
5504449389_2551351402_STOP179,1,166.2,166.2,166.2,Jalan Budi,Jalan Layang Cimindi,trunk,-6.893480900000005,107.5587916,Sangat Dekat (<200m)
5504449389_5493008236_STOP179,1,166.2,166.2,166.2,Jalan Budi,Jalan Jend. H. Amir Machmud,trunk,-6.893480900000005,107.5587916,Sangat Dekat (<200m)
5504449389_5493008236_STOP18,3,163.46666666666667,113.9,213.2,Pangkalan Angkot Cimindi,Jalan Jend. H. Amir Machmud,trunk,-6.89424488095812,107.55927361732991,Sangat Dekat (<200m)
5504454497_5504449389_STOP179,6,80.56666666666666,15.3,166.0,Jalan Budi,Jalan Jend. H. Amir Machmud,trunk,-6.892502584778075,107.55822191028965,Sangat Dekat (<200m)
5504859191_9372965562_STOP180,1,82.3,82.3,82.3,SMAN 13 Bandung A,Jalan Jend. H. Amir Machmud,trunk,-6.9027101999999925,107.5644255,Sangat Dekat (<200m)
5509853099_5504859191_STOP14,1,316.6,316.6,316.6,Stasiun Cimindi,Jalan Jend. H. Amir Machmud,trunk,-6.898704500000006,107.5620012,Dekat (200-400m)
5509853099_5504859191_STOP180,1,100.4,100.4,100.4,SMAN 13 Bandung A,Jalan Jend. H. Amir Machmud,trunk,-6.902570815549806,107.56434111563826,Sangat Dekat (<200m)
5509853099_5504859191_STOP603,9,122.6888888888889,16.3,266.4,Sekolah Advent Cimindi,Jalan Jend. H. Amir Machmud,trunk,-6.900637981567108,107.56317063005737,Sangat Dekat (<200m)
5639373300_2325438077_STOP479,1,37.1,37.1,37.1,SMPN 15 Bandung,Jalan Sukajadi,primary,-6.874326699999998,107.5958725,Sangat Dekat (<200m)
5639373300_5639373305_STOP479,1,37.1,37.1,37.1,SMPN 15 Bandung,,primary_link,-6.874326699999998,107.5958725,Sangat Dekat (<200m)
5639373305_29358836_STOP478,1,3.8,3.8,3.8,Borma Setiabudhi,Jalan Dr. Setiabudi,primary,-6.874630005587859,107.59624463894902,Sangat Dekat (<200m)
5639373305_29358836_STOP479,1,40.9,40.9,40.9,SMPN 15 Bandung,Jalan Dr. Setiabudi,primary,-6.874250699999996,107.5959994,Sangat Dekat (<200m)
5639376031_10177320000_STOP489,2,241.89999999999998,240.6,243.2,SDN Sukaraja,Jalan Cibogo,secondary,-6.8908337015475745,107.576602001389,Dekat (200-400m)
5639376031_1658431511_STOP489,6,133.28333333333333,53.2,240.6,SDN Sukaraja,Jalan Cibogo,secondary,-6.890867351671776,107.57778907594418,Sangat Dekat (<200m)
5639376089_5353615188_STOP123,6,151.70000000000002,101.0,237.9,Taman Westhoff,,trunk_link,-6.900150626266739,107.59900265931326,Sangat Dekat (<200m)
5639376089_5353615188_STOP353,2,212.95,187.9,238.0,GKI Pasteur,,trunk_link,-6.900208603179587,107.6008093733661,Dekat (200-400m)
5639376089_5353615188_STOP80,2,39.35,17.6,61.1,Garunggang Kulon,,trunk_link,-6.89919876105502,107.59745067510707,Sangat Dekat (<200m)
5639376089_5353615188_STOP81,1,101.9,101.9,101.9,Djunjunan Paskal,,trunk_link,-6.899869434055908,107.59753374832556,Sangat Dekat (<200m)
5639376089_5826215870_STOP80,2,38.75,17.6,59.9,Garunggang Kulon,Jalan Pasir Kaliki,"['primary', 'trunk_link']",-6.899201667662109,107.59743093649493,Sangat Dekat (<200m)
5639376089_5826215870_STOP81,2,100.55,96.3,104.8,Djunjunan Paskal,Jalan Pasir Kaliki,"['primary', 'trunk_link']",-6.900041503056846,107.59760243626242,Sangat Dekat (<200m)
5646605222_1083569114_STOP350,2,65.95,62.4,69.5,Lemahneundeut,Jalan Perintis,tertiary,-6.880816186372604,107.57845477797,Sangat Dekat (<200m)
5646605222_1083569114_STOP351,1,96.2,96.2,96.2,Sarijadi,Jalan Perintis,tertiary,-6.881006945181688,107.5778040115145,Sangat Dekat (<200m)
5646605222_1083569114_STOP391,3,61.400000000000006,12.6,110.9,Sarimanah,Jalan Perintis,tertiary,-6.881272646213065,107.57693979497732,Sangat Dekat (<200m)
5646605222_13097895693_STOP128,7,214.68571428571428,135.1,281.3,Simpang Sarimanah Sariasih,"['Jalan Sariasih', 'Jalan Sari Rasa']",secondary,-6.877504390035154,107.57967545774501,Dekat (200-400m)
5646605222_13097895693_STOP350,5,156.88,62.4,252.2,Lemahneundeut,"['Jalan Sariasih', 'Jalan Sari Rasa']",secondary,-6.879917557610808,107.57881048829965,Sangat Dekat (<200m)
5646605222_29356722_STOP350,5,137.85999999999999,62.4,226.8,Lemahneundeut,Jalan Terusan Prof. Dr. Ir. Sutami,primary,-6.880481590018357,107.57953411999415,Sangat Dekat (<200m)
5646605222_29356722_STOP352,3,207.0,159.8,251.2,Setrasari,Jalan Terusan Prof. Dr. Ir. Sutami,primary,-6.880413443608742,107.58103965381831,Dekat (200-400m)
5648629181_11740333992_STOP766,1,71.3,71.3,71.3,Alun-alun Cicendo1,Jalan Layang Ciroyom,secondary,-6.911742199999991,107.58940640000002,Sangat Dekat (<200m)
5648629181_29377042_STOP766,3,120.03333333333335,71.3,169.5,Alun-alun Cicendo1,Jalan Arjuna,tertiary,-6.912188663720322,107.58935632551724,Sangat Dekat (<200m)
5648629181_29377042_STOP86,1,121.2,121.2,121.2,Stasiun Ciroyom,Jalan Arjuna,tertiary,-6.913077842043986,107.58920607123125,Sangat Dekat (<200m)
5648631891_5504142700_STOP491,1,205.9,205.9,205.9,Seberang Gang Pelita,Jalan Jendral Sudirman,trunk,-6.913941000000007,107.5710851,Dekat (200-400m)
5648631891_9167367930_STOP491,1,205.9,205.9,205.9,Seberang Gang Pelita,,trunk_link,-6.913941000000007,107.5710851,Dekat (200-400m)
5825176142_3272299574_STOP595,1,100.3,100.3,100.3,Timur Simpang Batununggal,Jalan Waas,tertiary,-6.949569199999999,107.6259917,Sangat Dekat (<200m)
5825176142_5482193683_STOP120,2,38.15,13.5,62.8,Pasirluyu Selatan/Sukaati,Jalan Soekarno-Hatta,trunk,-6.949278462431796,107.62170785435029,Sangat Dekat (<200m)
5825176142_5482193683_STOP122,3,35.56666666666667,5.5,52.1,STIE Inaba,Jalan Soekarno-Hatta,trunk,-6.949383235254941,107.6228332742533,Sangat Dekat (<200m)
5825176142_5482193683_STOP320,3,46.4,24.5,81.5,LPKIA B,Jalan Soekarno-Hatta,trunk,-6.949542141039385,107.6250878075745,Sangat Dekat (<200m)
5825176142_5482193683_STOP335,2,32.6,8.6,56.6,LPKIA A,Jalan Soekarno-Hatta,trunk,-6.94948408855886,107.62395895866946,Sangat Dekat (<200m)
5825176142_5482193683_STOP595,1,100.3,100.3,100.3,Timur Simpang Batununggal,Jalan Soekarno-Hatta,trunk,-6.949569199999999,107.6259917,Sangat Dekat (<200m)
