tas_nit_id,sentiment_score,avg_rating,n_reviews_total,n_places,positive_ratio,negative_ratio,categories,street_name
5354169648_1911634983_STOP841,0.595,3.2,5,1,0.6,0.4,komersial,"['Jalan Situ', 'Jalan Pagarsih Barat']"
5354169650_6475102309_STOP279,0.5783,3.33,15,3,0.5333,0.3333,"komersial,finansial",Jalan Jamika
5354169657_1911634930_STOP841,0.6092,3.5,10,2,0.6,0.3,"finansial,komersial",Jalan Pagarsih Barat
5354169659_5354191264_STOP314,0.915,4.8,5,1,1.0,0.0,komersial,Jalan Jamika
5354169659_5354191264_STOP841,0.955,4.8,5,1,1.0,0.0,kesehatan,Jalan Jamika
5354191261_5354191258_STOP314,0.98,5.0,5,1,1.0,0.0,komersial,
5354191270_3272539236_STOP315,0.535,3.2,15,3,0.5333,0.4,"lainnya,komersial",Jalan Terusan Pasir Koja
5354191270_3272539236_STOP343,0.585,3.6,5,1,0.6,0.2,lainnya,Jalan Terusan Pasir Koja
5354200473_6384640713_STOP101,0.445,2.8,5,1,0.4,0.6,katering,Jalan Abdul Haris Nasution
5355765057_3272542984_STOP108,0.9,5.0,1,1,1.0,0.0,katering,Jalan Kyai Haji Wahid Hasyim
5355765057_3272542984_STOP390,0.31,2.2,5,1,0.2,0.6,finansial,Jalan Kyai Haji Wahid Hasyim
5355765058_2325416263_STOP311,0.81,4.6,10,2,0.9,0.1,"pendidikan,finansial",Jalan Peta
5355765064_2325453234_STOP312,0.9267,5.0,5,1,1.0,0.0,katering,Jalan Peta
5355823339_2325452725_STOP272,0.67,3.8,5,1,0.6,0.2,komersial,Jalan Astana Anyar
5355823339_2325452725_STOP811,0.465,2.8,5,1,0.4,0.6,komersial,Jalan Astana Anyar
5355823339_5355823341_STOP272,0.2467,1.8,5,1,0.2,0.8,katering,Jalan Panjunan
5356356848_7669581282_STOP305,0.735,4.0,5,1,0.8,0.2,komersial,Jalan Sultan Agung
5356356848_7669581282_STOP672,0.7417,4.0,5,1,0.8,0.2,komersial,Jalan Sultan Agung
5356356914_1849525979_STOP671,0.94,5.0,5,1,1.0,0.0,katering,Jalan Trunojoyo
5358055095_2520649169_STOP548,0.8475,4.5,10,2,0.9,0.1,"lainnya,katering",Jalan L.L. RE. Martadinata
5358055095_25433364_STOP190,0.86,4.6,10,2,0.9,0.1,"katering,finansial",Jalan Merdeka
5358055836_2439053883_STOP103,0.73,3.8,10,2,0.7,0.3,"kesehatan,komersial",Jalan Tamansari
5358208117_25433364_STOP673,0.95,5.0,5,1,1.0,0.0,katering,Jalan Aceh
5358212370_1849525974_STOP144,0.875,4.8,5,1,1.0,0.0,lainnya,Jalan Dalem Kaum
5358212370_1849525974_STOP754,0.4783,2.8,5,1,0.4,0.4,lainnya,Jalan Dalem Kaum
5358212370_6443246208_STOP790,0.895,4.8,5,1,1.0,0.0,kesehatan,Jalan Balonggede
5360090966_1658919998_STOP163,0.94,5.0,5,1,1.0,0.0,katering,Jalan Layang Professor Mochtar Kusumaatmadja
5360090966_1658919998_STOP72,0.96,5.0,5,1,1.0,0.0,komersial,Jalan Layang Professor Mochtar Kusumaatmadja
5360340202_3272575990_STOP138,0.79,4.2,10,2,0.8,0.2,lainnya,Jalan Buah Batu
5360355190_240791836_STOP545,0.38,2.6,5,1,0.4,0.6,lainnya,Jalan Karapitan
5360355190_240791836_STOP546,0.92,5.0,5,1,1.0,0.0,katering,Jalan Karapitan
5360355190_240791836_STOP547,0.4925,3.1,10,2,0.5,0.4,"komersial,lainnya",Jalan Karapitan
5360355190_3278061603_STOP545,0.915,4.8,5,1,1.0,0.0,katering,Jalan Sadakeling
5369274905_5369274909_STOP812,0.6659,3.9,10,2,0.7,0.2,komersial,Jalan Pajajaran
5369274909_2012498686_STOP222,0.98,5.0,5,1,1.0,0.0,finansial,Jalan Pajajaran
5369274909_2012498686_STOP646,0.96,5.0,5,1,1.0,0.0,kesehatan,Jalan Pajajaran
5369274909_25433768_STOP221,0.115,1.2,5,1,0.0,1.0,lainnya,Jalan Arjuna
5369274909_5369274905_STOP221,0.9267,5.0,5,1,1.0,0.0,pendidikan,Jalan Pajajaran
5369882298_29359719_STOP724,0.94,5.0,5,1,1.0,0.0,lainnya,Jalan Sulanjana
5374108596_1849960227_STOP377,0.88,5.0,5,1,1.0,0.0,pendidikan,Jalan PH. H. Mustofa
5374108596_1849960227_STOP56,0.96,5.0,5,1,1.0,0.0,komersial,Jalan PH. H. Mustofa
5374108596_1849960655_STOP53,0.7383,4.13,15,3,0.8,0.2,"lainnya,pendidikan",Jalan Pahlawan
5374108596_25773425_STOP347,0.875,4.8,5,1,1.0,0.0,komersial,Jalan Surapati
5374108596_25773425_STOP525,0.88,4.8,10,2,0.9,0.0,komersial,Jalan Surapati
5374108596_25773425_STOP79,0.72,4.2,5,1,0.8,0.2,lainnya,Jalan Surapati
5374108596_3274608590_STOP54,0.9333,5.0,15,3,1.0,0.0,"lainnya,komersial",Jalan Pahlawan
5391571111_1681303075_STOP58,0.65,3.8,5,1,0.6,0.2,lainnya,Jalan Jenderal Ahmad Yani
5391571111_1681303075_STOP627,0.765,4.4,5,1,0.8,0.0,komersial,Jalan Jenderal Ahmad Yani
5391571114_1681348740_STOP146,0.7938,4.25,20,4,0.8,0.15,"lainnya,finansial,komersial",Jalan PH. H. Mustofa
5391571114_295556217_STOP344,0.72,4.2,5,1,0.8,0.2,komersial,Jalan PH. H. Mustofa
5391666896_2520649239_STOP247,0.535,3.2,5,1,0.6,0.4,komersial,Jalan Jenderal Ahmad Yani
5391666896_2520649239_STOP248,0.7667,4.2,5,1,0.8,0.2,komersial,Jalan Jenderal Ahmad Yani
5391666896_3277871566_STOP249,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Jenderal Ahmad Yani
5391666898_5391666913_STOP143,0.8534,4.6,10,2,0.9,0.1,"katering,lainnya",Jalan Jenderal Ahmad Yani
5391666913_5391666898_STOP143,0.887,4.8,5,1,1.0,0.0,katering,Jalan Jenderal Ahmad Yani
5394983544_3270445561_STOP637,0.96,5.0,5,1,1.0,0.0,pendidikan,Jalan Terusan Jakarta
5395151832_5395152111_STOP433,0.82,4.2,5,1,0.8,0.2,lainnya,Jalan Malabar
5395151866_10825681737_STOP557,0.6,3.4,5,1,0.6,0.4,pendidikan,Jalan Jenderal Gatot Subroto
5395151866_29489330_STOP50,0.7467,4.2,5,1,0.8,0.2,komersial,Jalan Jenderal Gatot Subroto
5395152109_240789108_STOP656,0.81,4.6,5,1,0.8,0.0,katering,Jalan Malabar
5397822748_5397822942_STOP445,0.605,3.47,15,3,0.6,0.3333,"lainnya,komersial,finansial",Jalan H. Ibrahim Adjie
5397822748_5397822942_STOP446,0.7669,4.2,5,1,0.8,0.2,finansial,Jalan H. Ibrahim Adjie
5397822748_5397822942_STOP447,0.72,4.2,5,1,0.6,0.0,lainnya,Jalan H. Ibrahim Adjie
5397822748_9198770125_STOP444,0.68,4.2,5,1,0.6,0.0,lainnya,
5397822942_3278000648_STOP447,0.445,2.8,5,1,0.4,0.6,lainnya,Jalan H. Ibrahim Adjie
5406559329_7673681628_STOP142,0.805,4.4,5,1,0.8,0.0,lainnya,Jalan Soekarno-Hatta
5406559329_7673681628_STOP451,0.76,4.2,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
5408954334_2519873343_STOP621,0.62,3.4,5,1,0.6,0.4,lainnya,"['Jalan Jenderal Ahmad Yani', 'Jalan H. Ibrahim Adjie']"
5408954335_2520649152_STOP562,0.735,4.0,10,2,0.7,0.2,"lainnya,katering",Jalan L.L. RE. Martadinata
5447158308_5447158315_STOP716,0.855,4.8,5,1,1.0,0.0,komersial,Jalan Terusan Kiara Condong
5447158315_5447158308_STOP716,0.9225,4.9,10,2,1.0,0.0,lainnya,Jalan Terusan Kiara Condong
5447158315_5447158308_STOP717,0.6,3.4,10,2,0.6,0.4,komersial,Jalan Terusan Kiara Condong
5447158315_5447158421_STOP20,0.7,4.2,5,1,0.6,0.0,lainnya,Jalan Terusan Kiara Condong
5447158320_8123304882_STOP458,0.98,5.0,5,1,1.0,0.0,katering,Jalan Soekarno-Hatta
5447158320_8123304882_STOP459,0.98,5.0,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
5447158320_8123304882_STOP460,0.74,4.2,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
5458168297_4427752879_STOP230,0.4,2.6,5,1,0.4,0.6,komersial,Jalan Raya Cibiru
5458169530_11106971279_STOP356,0.785,4.4,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
5458564731_3472154933_STOP324,0.45,3.0,5,1,0.4,0.4,lainnya,
5460926051_1658426557_STOP127,0.44,2.6,5,1,0.4,0.6,katering,Jalan Prof. Dr. Surya Soemantri
5460926051_1658426557_STOP352,0.895,4.8,5,1,1.0,0.0,lainnya,Jalan Prof. Dr. Surya Soemantri
5463596826_25448881_STOP519,0.88,4.6,10,2,0.9,0.1,"lainnya,kesehatan",Jalan Tamansari
5465992888_1857160826_STOP600,0.445,2.8,5,1,0.4,0.4,katering,Jalan Dipatiukur
5479191291_5479194193_STOP823,0.74,4.2,5,1,0.8,0.0,lainnya,
5479191291_5479194193_STOP824,0.74,4.2,5,1,0.8,0.2,finansial,
5489855947_3383341287_STOP381,0.795,4.4,10,2,0.8,0.1,"lainnya,komersial",Jalan Soekarno-Hatta
5493008236_1666231704_STOP18,0.455,2.4,5,1,0.4,0.6,katering,Jalan Jend. H. Amir Machmud
5495698458_6616544863_STOP280,0.7333,4.2,5,1,0.8,0.2,rekreasi,Jalan Jendral Sudirman
5495700165_5344074236_STOP282,0.76,4.2,5,1,0.8,0.2,komersial,Jalan Jendral Sudirman
5504449389_5493008236_STOP18,0.9,5.0,5,1,1.0,0.0,komersial,Jalan Jend. H. Amir Machmud
5504454497_5504449389_STOP179,0.78,4.2,25,5,0.8,0.16,"lainnya,pendidikan,komersial",Jalan Jend. H. Amir Machmud
5504859191_9372965562_STOP180,0.75,4.2,10,2,0.8,0.2,"lainnya,komersial",Jalan Jend. H. Amir Machmud
5509853099_5504859191_STOP14,0.22,1.8,5,1,0.2,0.8,finansial,Jalan Jend. H. Amir Machmud
5509853099_5504859191_STOP180,0.94,5.0,5,1,1.0,0.0,katering,Jalan Jend. H. Amir Machmud
5509853099_5504859191_STOP603,0.645,3.6,5,1,0.6,0.2,komersial,Jalan Jend. H. Amir Machmud
5646605222_1083569114_STOP350,0.8975,4.7,10,2,1.0,0.0,"komersial,lainnya",Jalan Perintis
5646605222_29356722_STOP350,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan Terusan Prof. Dr. Ir. Sutami
5648629181_29377042_STOP766,0.55,3.0,5,1,0.6,0.4,lainnya,Jalan Arjuna
5648629181_29377042_STOP86,0.4267,2.6,5,1,0.4,0.6,komersial,Jalan Arjuna
5648631891_5504142700_STOP491,0.4067,2.6,5,1,0.4,0.6,lainnya,Jalan Jendral Sudirman
5825176142_5482193683_STOP120,0.98,5.0,10,2,1.0,0.0,"komersial,lainnya",Jalan Soekarno-Hatta
5825176142_5482193683_STOP122,0.9,5.0,5,1,1.0,0.0,pendidikan,Jalan Soekarno-Hatta
5825176142_5482193683_STOP335,0.7617,4.0,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
5825176142_5482193683_STOP595,0.88,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
5825182245_3272344712_STOP595,0.62,3.4,5,1,0.6,0.4,finansial,Jalan Waas
5825223577_2325453226_STOP447,0.5834,3.4,10,2,0.6,0.4,"kesehatan,lainnya",Jalan H. Ibrahim Adjie
5825261665_3374026391_STOP31,0.76,4.2,5,1,0.8,0.2,finansial,Jalan Ir. H. Djuanda
5825261667_10654541237_STOP189,0.98,5.0,5,1,1.0,0.0,finansial,Jalan Ir. H. Djuanda
5825261667_10654541237_STOP235,0.854,4.6,5,1,1.0,0.0,katering,Jalan Ir. H. Djuanda
5841953280_1849525810_STOP26,0.6,3.4,5,1,0.6,0.4,finansial,Jalan Sumatra
5841953280_29352423_STOP681,0.94,5.0,5,1,1.0,0.0,lainnya,Jalan Jawa
5841953280_3374033499_STOP700,0.9408,4.9,10,2,1.0,0.0,"komersial,kesehatan",Jalan Sumatra
5842007853_2519917309_STOP11,0.9,5.0,5,1,1.0,0.0,rekreasi,Jalan Supratman
5848061297_6608965030_STOP647,0.93,5.0,5,1,1.0,0.0,rekreasi,Jalan Akasia
5848061348_7144511425_STOP371,0.85,4.6,10,2,0.9,0.1,"katering,lainnya",Jalan Magna Raya
5851048279_5358208113_STOP683,0.865,4.67,15,3,0.9333,0.0667,"rekreasi,lainnya,pendidikan",Jalan Sumatra
5853120075_240791836_STOP753,0.6,3.4,10,2,0.6,0.4,lainnya,Jalan Emong
5853120075_5853120077_STOP753,0.92,5.0,5,1,1.0,0.0,lainnya,
5853120077_6469933728_STOP752,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Burangrang
5862588301_2325453511_STOP317,0.61,3.4,10,2,0.6,0.4,lainnya,Jalan Soekarno-Hatta
5862588302_6485352111_STOP316,0.6475,3.7,10,2,0.7,0.3,finansial,Jalan Soekarno-Hatta
5862588302_6485352111_STOP343,0.76,4.2,5,1,0.8,0.0,komersial,Jalan Soekarno-Hatta
5862690000_3272382566_STOP121,0.105,1.2,5,1,0.0,1.0,komersial,Jalan Leuwi Panjang
5865367998_11106971279_STOP356,0.95,5.0,5,1,1.0,0.0,lainnya,
5867096767_9544806503_STOP357,0.83,4.6,5,1,0.8,0.0,katering,Jalan Soekarno-Hatta
5993042022_6377275639_STOP387,1.0,5.0,1,1,1.0,0.0,lainnya,Jalan Pendamping SOR GBLA
6352261923_9767043233_STOP71,0.895,4.8,5,1,1.0,0.0,komersial,
6380243450_3272722525_STOP358,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
6380244013_7284403248_STOP535,0.94,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
6382216824_6382216825_STOP403,0.9,5.0,5,1,1.0,0.0,komersial,Jalan Rumah Sakit
6382216825_3380407826_STOP422,0.7658,4.3,30,6,0.8,0.0667,"lainnya,komersial",Jalan Rumah Sakit
6384640713_2858054060_STOP101,0.351,2.0,5,1,0.2,0.8,komersial,Jalan Abdul Haris Nasution
6384640713_2858054060_STOP427,0.655,4.0,5,1,0.6,0.0,komersial,Jalan Abdul Haris Nasution
6384640713_6384640702_STOP101,0.9075,4.9,10,2,1.0,0.0,"lainnya,komersial",Jalan Abdul Haris Nasution
6411839582_4140347904_STOP324,0.8975,4.9,10,2,1.0,0.0,"lainnya,komersial",Jalan Buah Batu
6425545180_3115112874_STOP498,0.565,3.2,10,2,0.6,0.4,"lainnya,komersial",Jalan Cigondewah Kaler
6428110632_3272376486_STOP186,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan Mohammad Toha
6431352730_6609908292_STOP364,0.94,5.0,5,1,1.0,0.0,lainnya,"['Jalan Taman Jupiter', 'Jalan Margahayu Raya Bar.']"
6437394512_6411839582_STOP330,0.49,3.0,5,1,0.4,0.4,lainnya,Jalan Buah Batu
6442486339_13123360943_STOP176,0.9667,5.0,5,1,1.0,0.0,kesehatan,Jalan Abdul Rahman Saleh
6442486339_13123360943_STOP774,0.9017,4.8,5,1,1.0,0.0,kesehatan,Jalan Abdul Rahman Saleh
6442486339_13123360943_STOP84,0.625,3.6,5,1,0.6,0.4,finansial,Jalan Abdul Rahman Saleh
6442486339_1666277222_STOP775,0.375,2.4,5,1,0.4,0.6,lainnya,Jalan Layang Nurtanio
6442968670_364365556_STOP192,0.74,4.2,5,1,0.8,0.2,finansial,Jalan Braga
6442968670_364365556_STOP292,0.98,5.0,5,1,1.0,0.0,finansial,Jalan Braga
6443246208_1014722265_STOP197,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Balonggede
6443246208_1014722265_STOP471,0.8297,4.53,15,3,0.8667,0.0667,"katering,lainnya",Jalan Balonggede
6445031497_2325451810_STOP555,0.78,4.2,5,1,0.8,0.2,lainnya,Jalan Supratman
6445031497_2325451810_STOP73,1.0,5.0,5,1,1.0,0.0,lainnya,Jalan Supratman
6445031498_10171865536_STOP73,0.9467,5.0,5,1,1.0,0.0,katering,Jalan Ciliwung
6445381505_25778222_STOP575,0.78,4.2,5,1,0.8,0.2,komersial,Jalan Citarum
6445381506_1666747516_STOP575,0.765,4.4,5,1,0.8,0.2,kesehatan,Jalan Citarum
6445776997_6445777001_STOP669,0.865,4.4,5,1,1.0,0.0,katering,Jalan Cilamaya
6469653354_1107865397_STOP580,1.0,5.0,5,1,1.0,0.0,lainnya,Jalan Talaga Bodas
6469653354_6469933730_STOP733,0.7783,4.4,5,1,0.8,0.0,lainnya,Jalan Talaga Bodas
6469933728_5853120077_STOP752,0.8975,4.9,10,2,1.0,0.0,"katering,lainnya",Jalan Burangrang
6469933728_6470065672_STOP797,0.8167,4.6,5,1,0.8,0.0,komersial,Jalan Burangrang
6469933730_6469933723_STOP733,0.74,4.2,5,1,0.8,0.2,finansial,Jalan Lodaya
6470065668_3278061603_STOP796,0.875,4.8,5,1,1.0,0.0,lainnya,Jalan Sadakeling
6470450609_25435162_STOP585,0.74,4.2,5,1,0.8,0.2,komersial,Jalan Malabar
6470450617_2325452552_STOP837,0.85,4.6,10,2,0.9,0.1,"komersial,kesehatan",Jalan Jenderal Gatot Subroto
6470450617_2325452552_STOP838,0.25,1.8,5,1,0.0,0.6,lainnya,Jalan Jenderal Gatot Subroto
6470450620_1108653643_STOP704,0.85,4.6,10,2,0.9,0.1,"lainnya,komersial",Jalan Jenderal Gatot Subroto
6470450620_1108653643_STOP835,0.87,4.6,5,1,0.8,0.0,katering,Jalan Jenderal Gatot Subroto
6608965030_6608965029_STOP647,0.9483,4.8,5,1,1.0,0.0,katering,Bulevar Barat
6608965044_6608965046_STOP819,0.98,5.0,5,1,1.0,0.0,kesehatan,Bunderan Akasia
6608965046_6608965044_STOP819,0.8438,4.5,16,4,0.875,0.125,lainnya,Bunderan Akasia
6608982087_6608965030_STOP647,0.555,3.2,10,2,0.6,0.4,"lainnya,finansial",Bulevar Barat
6609222560_1849907155_STOP177,0.875,4.8,5,1,1.0,0.0,rekreasi,Jalan Bengawan
6609222560_1849907155_STOP635,0.92,5.0,5,1,1.0,0.0,katering,Jalan Bengawan
6609222560_8123220091_STOP187,0.735,4.0,5,1,0.8,0.2,lainnya,Jalan Jenderal Ahmad Yani
6609222560_8123220091_STOP634,0.72,4.2,5,1,0.8,0.2,lainnya,Jalan Jenderal Ahmad Yani
6609245572_2325453614_STOP332,0.709,4.0,15,3,0.7333,0.2,"lainnya,olahraga",Jalan Buah Batu
6609245573_2614138789_STOP229,0.4525,2.9,10,2,0.4,0.4,"komersial,lainnya",Jalan Buah Batu
6609265322_6437394512_STOP118,0.96,5.0,5,1,1.0,0.0,finansial,Jalan Buah Batu
6610022881_7673353743_STOP359,0.93,5.0,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
6610025539_6610022882_STOP360,0.8433,4.6,15,3,0.9333,0.0,"lainnya,komersial","['Jalan Soekarno-Hatta', 'Soekarno Hatta Frontage Boulevard']"
6615824168_6615867400_STOP455,0.89,4.6,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
6615824169_6615867401_STOP37,0.76,4.2,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
6615824169_6615867401_STOP455,0.605,3.6,5,1,0.6,0.4,lainnya,Jalan Soekarno-Hatta
6615831437_6615824169_STOP454,0.765,4.4,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
6615832573_3272226044_STOP439,0.775,4.4,10,2,0.8,0.1,lainnya,Jalan Soekarno-Hatta
6615862315_3272670870_STOP362,0.76,4.2,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
6615867401_5406559329_STOP363,0.26,1.8,5,1,0.2,0.8,katering,Jalan Soekarno-Hatta
6615867401_5406559329_STOP442,0.83,4.6,10,2,0.9,0.1,"finansial,lainnya",Jalan Soekarno-Hatta
6615877058_6610025539_STOP240,0.96,5.0,5,1,1.0,0.0,lainnya,"['Jalan Soekarno-Hatta', 'Soekarno Hatta Frontage Boulevard']"
6615995650_5353894751_STOP535,0.6233,3.8,5,1,0.6,0.2,lainnya,Jalan Soekarno-Hatta
6616389060_11369837185_STOP108,0.9067,5.0,5,1,1.0,0.0,lainnya,Jalan Kyai Haji Wahid Hasyim
6616389060_29489287_STOP108,0.715,4.0,5,1,0.8,0.2,lainnya,Jalan Kyai Haji Wahid Hasyim
6616440053_7698632127_STOP448,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan H. Ibrahim Adjie
6616756437_3445469505_STOP136,0.8683,4.53,15,3,0.8667,0.1333,"komersial,lainnya",Jalan Jend. H. Amir Machmud
6616756437_3445469505_STOP602,0.885,4.67,15,3,0.9333,0.0667,komersial,Jalan Jend. H. Amir Machmud
6616855143_5509853099_STOP14,0.6,3.4,5,1,0.6,0.4,lainnya,Jalan Jend. H. Amir Machmud
6618370830_6618370831_STOP131,0.735,4.0,5,1,0.8,0.2,komersial,
6618370831_6618370830_STOP131,0.785,4.4,5,1,0.8,0.2,lainnya,
6619012655_6619012656_STOP461,0.42,2.6,5,1,0.4,0.6,lainnya,
6619012655_6631082518_STOP389,0.8,4.2,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
6619012656_3272376483_STOP336,0.7,3.8,10,2,0.7,0.3,"lainnya,finansial",Jalan Soekarno-Hatta
6621969574_29356961_STOP477,0.895,4.8,10,2,1.0,0.0,"lainnya,katering","['Jalan Bungur', 'Jalan Karang Tineung']"
6622030454_7669581282_STOP305,0.62,3.4,5,1,0.6,0.4,katering,Jalan Ir. H. Djuanda
6622103719_6622058664_STOP757,0.8375,4.5,10,2,0.9,0.1,kesehatan,Jalan Cicendo
6622103730_2962096536_STOP244,0.96,5.0,5,1,1.0,0.0,komersial,Jalan Cihampelas
6622103730_2962096536_STOP483,0.915,4.8,5,1,1.0,0.0,lainnya,Jalan Cihampelas
6622103730_2962096536_STOP62,0.7459,4.3,10,2,0.8,0.1,lainnya,Jalan Cihampelas
6622409115_13261248357_STOP762,0.535,3.2,5,1,0.6,0.4,lainnya,Jalan Arjuna
6622409115_13261248357_STOP763,0.76,4.2,5,1,0.8,0.2,lainnya,Jalan Arjuna
6622409115_13261248357_STOP765,0.96,5.0,5,1,1.0,0.0,lainnya,Jalan Arjuna
6622409117_2477710340_STOP768,0.74,4.2,5,1,0.8,0.2,kesehatan,Jalan Komodor Udara Supadio
6622409117_2477710340_STOP770,0.96,5.0,5,1,1.0,0.0,lainnya,Jalan Komodor Udara Supadio
6622409117_25434098_STOP765,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Arjuna
6622500668_479733030_STOP19,0.84,4.6,10,2,0.9,0.1,lainnya,Jalan Rereongan Sarupi
6627215624_13136294320_STOP473,0.855,4.8,5,1,1.0,0.0,lainnya,Jalan Dr. Setiabudi
6627215624_3376673108_STOP538,0.91,5.0,10,2,1.0,0.0,"pendidikan,lainnya",Jalan Dr. Setiabudi
6627215624_3376673108_STOP69,0.9217,4.8,5,1,1.0,0.0,lainnya,Jalan Dr. Setiabudi
6631082518_5353901439_STOP120,0.9017,4.8,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
6637726062_1660264881_STOP171,0.915,4.8,5,1,1.0,0.0,lainnya,Jalan Surapati
6637726062_1660264881_STOP348,0.784,4.2,5,1,0.8,0.2,lainnya,Jalan Surapati
6637726062_1660264881_STOP393,0.55,3.0,5,1,0.6,0.4,komersial,Jalan Surapati
6639564151_10101152065_STOP154,0.8,4.2,5,1,0.8,0.0,lainnya,Jalan L.L. RE. Martadinata
665709306_2858054060_STOP425,0.935,4.8,5,1,1.0,0.0,lainnya,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']"
665709306_3007950794_STOP205,0.405,2.8,5,1,0.4,0.6,lainnya,Jalan Abdul Haris Nasution
665709306_35131598_STOP379,0.904,5.0,5,1,1.0,0.0,katering,Jalan Abdul Haris Nasution
665709306_35131598_STOP425,0.89,4.6,10,2,0.9,0.1,"katering,kesehatan",Jalan Abdul Haris Nasution
665709306_35131598_STOP6,0.476,2.6,5,1,0.4,0.6,finansial,Jalan Abdul Haris Nasution
6673594562_2628264119_STOP785,0.9067,5.0,5,1,1.0,0.0,lainnya,Jalan HOS. Cokroaminoto
6715130339_1914135257_STOP468,0.6475,3.7,10,2,0.7,0.3,lainnya,Jalan Buah Batu
6715130340_10184462928_STOP711,0.895,4.8,5,1,1.0,0.0,katering,Jalan Buah Batu
6715130340_1980677025_STOP581,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Kliningan
6715130340_1980677025_STOP651,0.4533,2.6,5,1,0.4,0.6,komersial,Jalan Kliningan
6715130346_10696379242_STOP467,0.8125,4.3,10,2,0.8,0.1,"katering,kesehatan",Jalan Buah Batu
6715130346_10696379242_STOP579,0.765,4.4,5,1,0.8,0.0,finansial,Jalan Buah Batu
6715130346_10696379242_STOP583,0.76,4.2,5,1,0.8,0.2,finansial,Jalan Buah Batu
6715130346_1980602387_STOP466,0.865,4.4,5,1,1.0,0.0,finansial,Jalan Solontongan
700728686_1083569114_STOP391,0.92,5.0,5,1,1.0,0.0,katering,
7132472251_9327097034_STOP827,0.715,4.0,5,1,0.8,0.2,finansial,"['Jalan Soekarno-Hatta', 'Soekarno Hatta Frontage Boulevard']"
7132473285_4118981192_STOP361,0.31,2.2,5,1,0.2,0.6,lainnya,Jalan Soekarno-Hatta
7179028072_3277363483_STOP658,0.8489,4.47,15,3,0.8667,0.0667,"katering,kesehatan,lainnya",Jalan Asia Afrika
7190149301_11727886518_STOP805,0.94,5.0,5,1,1.0,0.0,komersial,Jalan Banda
7216077534_5848061348_STOP371,0.8,4.2,5,1,0.8,0.2,lainnya,Jalan Magna Raya
7216077534_7144511425_STOP371,0.63,3.8,5,1,0.6,0.2,finansial,
7216077543_5848061330_STOP371,0.665,3.6,5,1,0.8,0.2,lainnya,Jalan Magna Raya
7216077611_11199413648_STOP387,0.9417,5.0,12,4,1.0,0.0,"lainnya,komersial",Bulevar Raya
7216077613_6608982115_STOP386,0.85,4.6,5,1,1.0,0.0,lainnya,Bulevar Selatan
7216077613_6608982115_STOP818,0.7945,4.33,12,3,0.8333,0.1667,"kesehatan,lainnya",Bulevar Selatan
7216077665_7216077664_STOP285,0.665,3.6,10,2,0.6,0.4,"komersial,katering",
7216077665_7216077723_STOP285,0.9261,4.8,15,3,0.9333,0.0667,"kesehatan,katering,komersial",Grand Bulevar
7216077670_7216077665_STOP261,0.9434,5.0,10,2,1.0,0.0,lainnya,Grand Bulevar
7284403241_11259520257_STOP423,0.835,4.6,10,2,0.9,0.1,"komersial,lainnya",Jalan Soekarno-Hatta
7284403242_2518070484_STOP356,0.3733,2.6,5,1,0.4,0.6,lainnya,Jalan Soekarno-Hatta
7345830961_12813237929_STOP72,0.67,3.8,10,2,0.7,0.2,"lainnya,katering",Jalan Tamansari
7345830961_2325449629_STOP72,0.895,4.8,5,1,1.0,0.0,komersial,
7513405158_2325453616_STOP323,0.58,3.4,5,1,0.6,0.4,lainnya,Jalan Buah Batu
7540370583_2325452881_STOP430,0.46,2.6,5,1,0.4,0.6,kesehatan,Jalan Kyai Haji Wahid Hasyim
7631660260_7190369536_STOP448,0.4425,2.7,10,2,0.4,0.6,"komersial,finansial",Jalan H. Ibrahim Adjie
7631660260_7190369536_STOP840,0.74,4.2,5,1,0.8,0.2,komersial,Jalan H. Ibrahim Adjie
7631660260_7631660261_STOP839,0.325,2.0,5,1,0.2,0.8,komersial,
